step,avg_reward
2048,1.4
4096,1.45
6144,1.4516129032258065
8192,1.4761904761904763
10240,1.462962962962963
12288,1.3636363636363635
14336,1.3376623376623376
16384,1.4022988505747127
18432,1.393939393939394
20480,1.32
22528,1.25
24576,1.23
26624,1.28
28672,1.27
30720,1.39
32768,1.44
34816,1.41
36864,1.48
38912,1.58
40960,1.57
43008,1.68
45056,1.83
47104,1.85
49152,1.89
51200,1.85
53248,1.78
55296,1.71
57344,1.71
59392,1.79
61440,1.8
63488,1.75
65536,1.86
67584,1.94
69632,1.81
71680,1.96
73728,2.07
75776,2.2
77824,2.44
79872,2.6
81920,2.64
83968,2.78
86016,2.88
88064,2.91
90112,2.98
92160,3.08
94208,3.1
96256,3.08
98304,3.0
100352,2.91
102400,2.76
104448,2.65
106496,2.41
108544,2.26
110592,2.2
112640,2.21
114688,2.17
116736,2.12
118784,2.08
120832,1.97
122880,1.91
124928,2.02
126976,1.98
129024,2.03
131072,2.01
133120,1.99
135168,2.02
137216,2.03
139264,2.09
141312,2.1
143360,2.16
145408,2.04
147456,2.16
149504,2.03
151552,2.09
153600,2.04
155648,2.08
157696,2.06
159744,2.2
161792,2.22
163840,2.24
165888,2.37
167936,2.33
169984,2.42
172032,2.3
174080,2.34
176128,2.32
178176,2.37
180224,2.45
182272,2.42
184320,2.38
186368,2.43
188416,2.38
190464,2.38
192512,2.42
194560,2.63
196608,2.73
198656,2.81
200704,2.65
202752,2.56
204800,2.64
206848,2.7
208896,2.78
210944,2.82
212992,2.86
215040,2.88
217088,2.77
219136,2.63
221184,2.62
223232,2.73
225280,2.8
227328,2.79
229376,2.53
231424,2.53
233472,2.41
235520,2.33
237568,2.32
239616,2.35
241664,2.19
243712,2.18
245760,2.28
247808,2.14
249856,2.23
251904,2.31
253952,2.46
256000,2.56
258048,2.64
260096,2.61
262144,2.66
264192,2.68
266240,2.73
268288,2.66
270336,2.79
272384,2.78
274432,2.9
276480,2.88
278528,2.89
280576,2.85
282624,2.78
284672,2.86
286720,2.87
288768,2.85
290816,2.87
292864,2.89
294912,2.81
296960,2.85
299008,2.73
301056,2.77
303104,2.79
305152,2.84
307200,2.79
309248,2.84
311296,2.7
313344,2.72
315392,2.77
317440,2.78
319488,2.73
321536,2.78
323584,2.91
325632,2.93
327680,3.01
329728,3.12
331776,3.12
333824,3.28
335872,3.29
337920,3.49
339968,3.43
342016,3.54
344064,3.55
346112,3.4
348160,3.48
350208,3.49
352256,3.53
354304,3.56
356352,3.52
358400,3.61
360448,3.39
362496,3.48
364544,3.37
366592,3.28
368640,3.4
370688,3.32
372736,3.12
374784,3.05
376832,3.11
378880,3.08
380928,3.02
382976,3.05
385024,3.0
387072,3.11
389120,3.18
391168,3.19
393216,3.2
395264,3.24
397312,3.24
399360,3.27
401408,3.29
403456,3.38
405504,3.26
407552,3.36
409600,3.28
411648,3.17
413696,3.14
415744,3.17
417792,3.36
419840,3.32
421888,3.35
423936,3.23
425984,3.1
428032,3.28
430080,3.22
432128,3.21
434176,3.35
436224,3.36
438272,3.41
440320,3.43
442368,3.5
444416,3.6
446464,3.69
448512,3.75
450560,3.71
452608,3.66
454656,3.72
456704,3.72
458752,3.64
460800,3.67
462848,3.42
464896,3.27
466944,3.3
468992,3.31
471040,3.15
473088,3.22
475136,3.3
477184,3.28
479232,3.28
481280,3.47
483328,3.42
485376,3.64
487424,3.74
489472,3.48
491520,3.51
493568,3.62
495616,3.77
497664,3.76
499712,3.73
501760,3.57
503808,3.48
505856,3.25
507904,3.14
509952,3.21
512000,3.26
514048,3.19
516096,3.03
518144,2.93
520192,3.03
522240,3.16
524288,3.38
526336,3.44
528384,3.54
530432,3.56
532480,3.54
534528,3.57
536576,3.65
538624,3.74
540672,3.7
542720,3.62
544768,3.43
546816,3.27
548864,3.22
550912,3.32
552960,3.38
