step,avg_reward
2048,0.46153846153846156
4096,0.7083333333333334
6144,0.8333333333333334
8192,0.9148936170212766
10240,0.9482758620689655
12288,0.9705882352941176
14336,1.0126582278481013
16384,1.0
18432,1.01
20480,1.11
22528,1.18
24576,1.27
26624,1.32
28672,1.37
30720,1.43
32768,1.59
34816,1.69
36864,1.85
38912,1.92
40960,2.02
43008,2.05
45056,2.1
47104,2.17
49152,2.26
51200,2.3
53248,2.45
55296,2.37
57344,2.39
59392,2.35
61440,2.4
63488,2.45
65536,2.45
67584,2.41
69632,2.41
71680,2.43
73728,2.47
75776,2.36
77824,2.35
79872,2.39
81920,2.41
83968,2.49
86016,2.48
88064,2.51
90112,2.5
92160,2.5
94208,2.52
96256,2.52
98304,2.48
100352,2.52
102400,2.49
104448,2.53
106496,2.46
108544,2.49
110592,2.46
112640,2.6
114688,2.67
116736,2.76
118784,2.74
120832,2.8
122880,2.89
124928,2.9
126976,3.04
129024,3.22
131072,3.39
133120,3.56
135168,3.64
137216,3.69
139264,3.62
141312,3.65
143360,3.74
145408,3.78
147456,3.8
149504,3.87
151552,4.01
153600,4.19
155648,4.18
157696,4.07
159744,4.08
161792,4.08
163840,4.19
165888,4.34
167936,4.39
169984,4.44
172032,4.61
174080,4.64
176128,4.81
178176,4.84
180224,4.96
182272,4.97
184320,5.04
186368,5.04
188416,5.17
190464,5.39
192512,5.41
194560,5.49
196608,5.55
198656,5.66
200704,5.75
202752,5.84
204800,5.86
206848,6.11
208896,6.02
210944,6.17
212992,6.04
215040,6.13
217088,6.37
219136,6.51
221184,6.58
223232,6.68
225280,6.56
227328,6.72
229376,6.61
231424,6.71
233472,6.7
235520,6.85
237568,6.93
239616,6.85
241664,6.85
243712,6.79
245760,6.67
247808,6.68
249856,6.34
251904,6.26
253952,6.26
256000,6.48
258048,6.47
260096,6.42
262144,6.49
264192,6.69
266240,6.73
268288,6.73
270336,6.75
272384,6.72
274432,6.81
276480,6.95
278528,7.0
280576,7.03
282624,7.02
284672,7.17
286720,7.07
288768,6.92
290816,6.71
292864,6.82
294912,6.95
296960,6.85
299008,6.81
301056,6.79
303104,6.7
305152,6.56
307200,6.66
309248,6.56
311296,6.62
313344,6.64
315392,6.68
317440,6.78
319488,6.78
321536,6.86
323584,6.89
325632,7.0
327680,7.01
329728,7.08
331776,7.16
333824,7.16
335872,7.21
337920,7.34
339968,7.44
342016,7.43
344064,7.48
346112,7.42
348160,7.52
350208,7.59
352256,7.55
354304,7.77
356352,7.83
358400,7.86
360448,7.91
362496,7.9
364544,7.85
366592,7.71
368640,7.75
370688,7.81
372736,7.69
374784,7.75
376832,7.74
378880,7.66
380928,7.46
382976,7.48
385024,7.52
387072,7.25
389120,7.37
391168,7.31
393216,7.31
395264,7.27
397312,7.3
399360,7.35
401408,7.27
403456,7.21
405504,7.23
407552,7.12
409600,7.15
411648,7.15
413696,7.22
415744,7.38
417792,7.24
419840,7.29
421888,7.34
423936,7.24
425984,7.25
428032,7.32
430080,7.31
432128,7.2
434176,7.2
436224,7.42
438272,7.41
440320,7.52
442368,7.66
444416,7.72
446464,7.67
448512,7.68
450560,7.57
452608,7.63
454656,7.65
456704,7.8
458752,7.79
460800,7.75
462848,7.73
464896,7.75
466944,7.78
468992,7.85
471040,7.8
473088,7.84
475136,7.86
477184,7.81
479232,7.8
481280,7.86
483328,8.12
485376,8.26
487424,8.47
489472,8.47
491520,8.69
493568,8.45
495616,8.66
497664,8.75
499712,8.67
501760,8.7
503808,8.59
505856,8.49
507904,8.45
509952,8.53
512000,8.51
514048,8.52
516096,8.62
518144,8.67
520192,8.63
522240,8.59
524288,8.63
526336,8.51
528384,8.47
530432,8.64
532480,8.68
534528,8.42
536576,8.36
538624,8.55
540672,8.66
542720,8.65
544768,8.81
546816,8.88
548864,8.83
550912,8.91
552960,9.1
555008,8.99
557056,9.02
559104,8.98
561152,8.72
563200,8.85
565248,8.98
567296,9.1
569344,8.94
571392,9.1
573440,9.15
575488,9.21
577536,9.16
579584,9.12
581632,9.2
583680,9.21
585728,9.07
587776,8.91
589824,8.73
591872,8.68
593920,8.64
595968,8.56
598016,8.72
600064,8.76
602112,8.58
604160,8.57
606208,8.55
608256,8.55
610304,8.69
612352,8.74
614400,8.74
616448,8.76
618496,8.77
620544,8.9
622592,8.84
624640,8.95
626688,9.12
628736,9.03
630784,9.27
632832,9.5
634880,9.51
636928,9.37
638976,9.31
641024,9.51
643072,9.71
645120,9.53
647168,9.3
649216,9.14
651264,9.0
653312,9.04
655360,9.0
657408,8.85
659456,8.99
661504,8.85
663552,8.76
665600,8.81
667648,8.89
669696,8.64
671744,8.72
673792,8.92
675840,9.18
677888,9.33
679936,9.12
681984,9.08
684032,9.13
686080,9.21
688128,9.17
690176,9.2
692224,9.13
694272,9.15
696320,9.07
698368,8.87
700416,9.02
702464,9.03
704512,9.06
706560,9.01
708608,9.06
710656,8.81
712704,8.73
714752,8.66
716800,8.39
718848,8.41
720896,8.37
722944,8.46
724992,8.73
727040,8.69
729088,8.86
731136,8.92
733184,9.08
735232,9.07
737280,9.2
739328,9.23
741376,9.19
743424,9.1
745472,9.11
747520,8.99
749568,9.16
751616,9.37
753664,9.47
755712,9.42
757760,9.57
759808,9.68
761856,9.59
763904,9.59
765952,9.38
768000,9.32
770048,9.34
772096,9.26
774144,9.36
776192,9.37
778240,9.37
780288,9.33
782336,9.36
784384,9.39
786432,9.41
788480,9.29
790528,9.01
792576,8.71
794624,8.81
796672,8.82
798720,8.82
800768,8.96
802816,9.18
804864,9.24
806912,9.39
808960,9.42
811008,9.5
813056,9.6
815104,9.64
817152,9.75
819200,9.9
821248,10.04
823296,10.16
825344,10.29
827392,10.46
829440,10.32
831488,10.27
833536,10.34
835584,10.53
837632,10.94
839680,10.85
841728,10.74
843776,10.79
845824,10.87
847872,10.85
849920,10.73
851968,10.68
854016,10.71
856064,10.62
858112,10.59
860160,10.36
862208,10.29
864256,10.04
866304,9.9
868352,9.71
870400,9.8
872448,9.81
874496,9.98
876544,10.01
878592,9.79
880640,9.84
882688,10.09
884736,10.25
886784,10.19
888832,10.06
890880,10.09
892928,10.04
894976,9.96
897024,10.02
899072,9.88
901120,9.9
903168,9.72
905216,9.88
907264,9.93
909312,9.96
911360,9.79
913408,10.09
915456,9.92
917504,9.86
919552,9.83
921600,10.03
923648,9.74
925696,9.81
927744,9.89
929792,10.05
931840,10.06
933888,10.03
935936,10.15
937984,10.11
940032,10.12
942080,10.37
944128,10.35
946176,10.37
948224,10.37
950272,10.45
952320,10.67
954368,10.77
956416,11.0
958464,10.89
960512,10.91
962560,10.94
964608,11.01
966656,10.67
968704,10.77
970752,10.61
972800,10.51
974848,10.38
976896,10.4
978944,10.5
980992,10.62
983040,10.68
985088,10.65
987136,10.53
989184,10.55
991232,10.37
993280,10.41
995328,10.19
997376,10.11
999424,9.88
