step,avg_reward
2048,-21.0
4096,-20.0
6144,-20.166666666666668
8192,-20.25
10240,-20.181818181818183
12288,-20.076923076923077
14336,-20.066666666666666
16384,-20.176470588235293
18432,-19.894736842105264
20480,-19.904761904761905
22528,-19.782608695652176
24576,-19.72
26624,-19.703703703703702
28672,-19.75862068965517
30720,-19.84375
32768,-19.88235294117647
34816,-19.88888888888889
36864,-19.86842105263158
38912,-19.902439024390244
40960,-19.953488372093023
43008,-20.0
45056,-20.020833333333332
47104,-20.04
49152,-20.07547169811321
51200,-20.10909090909091
53248,-20.12280701754386
55296,-20.15
57344,-20.161290322580644
59392,-20.153846153846153
61440,-20.16417910447761
63488,-20.18840579710145
65536,-20.197183098591548
67584,-20.205479452054796
69632,-20.2
71680,-20.23076923076923
73728,-20.2375
75776,-20.24390243902439
77824,-20.235294117647058
79872,-20.25287356321839
81920,-20.269662921348313
83968,-20.252747252747252
86016,-20.25531914893617
88064,-20.260416666666668
90112,-20.26530612244898
92160,-20.27
94208,-20.31
96256,-20.31
98304,-20.28
100352,-20.29
102400,-20.27
104448,-20.26
106496,-20.26
108544,-20.26
110592,-20.3
112640,-20.34
114688,-20.38
116736,-20.4
118784,-20.39
120832,-20.39
122880,-20.39
124928,-20.37
126976,-20.39
129024,-20.38
131072,-20.35
133120,-20.32
135168,-20.32
137216,-20.31
139264,-20.31
141312,-20.29
143360,-20.28
145408,-20.25
147456,-20.23
149504,-20.24
151552,-20.25
153600,-20.27
155648,-20.25
157696,-20.24
159744,-20.24
161792,-20.25
163840,-20.23
165888,-20.22
167936,-20.17
169984,-20.19
172032,-20.16
174080,-20.16
176128,-20.17
178176,-20.17
180224,-20.17
182272,-20.18
184320,-20.17
186368,-20.16
188416,-20.14
190464,-20.15
192512,-20.15
194560,-20.16
196608,-20.17
198656,-20.2
200704,-20.2
202752,-20.22
204800,-20.2
206848,-20.18
208896,-20.17
210944,-20.17
212992,-20.19
215040,-20.18
217088,-20.18
219136,-20.16
221184,-20.15
223232,-20.16
225280,-20.19
227328,-20.19
229376,-20.21
231424,-20.22
233472,-20.23
235520,-20.22
237568,-20.24
239616,-20.26
241664,-20.23
243712,-20.21
245760,-20.21
247808,-20.19
249856,-20.18
251904,-20.19
253952,-20.18
256000,-20.2
258048,-20.19
260096,-20.24
262144,-20.22
264192,-20.21
266240,-20.22
268288,-20.21
270336,-20.22
272384,-20.22
274432,-20.22
276480,-20.21
278528,-20.22
280576,-20.23
282624,-20.23
284672,-20.23
286720,-20.24
288768,-20.26
290816,-20.24
292864,-20.23
294912,-20.24
296960,-20.25
299008,-20.25
301056,-20.27
303104,-20.28
305152,-20.28
307200,-20.28
309248,-20.31
311296,-20.33
313344,-20.34
315392,-20.32
317440,-20.33
319488,-20.32
321536,-20.31
323584,-20.32
325632,-20.29
327680,-20.3
329728,-20.25
331776,-20.24
333824,-20.28
335872,-20.28
337920,-20.3
339968,-20.31
342016,-20.31
344064,-20.29
346112,-20.29
348160,-20.3
350208,-20.26
352256,-20.25
354304,-20.24
356352,-20.24
358400,-20.22
360448,-20.2
362496,-20.19
364544,-20.19
366592,-20.18
368640,-20.18
370688,-20.19
