step,avg_reward
2048,2.0
4096,1.85
6144,1.8
8192,1.875
10240,1.8979591836734695
12288,1.8666666666666667
14336,1.9
16384,1.9367088607594938
18432,1.9772727272727273
20480,1.9896907216494846
22528,2.01
24576,2.0
26624,2.06
28672,2.07
30720,2.04
32768,2.09
34816,2.03
36864,1.99
38912,1.93
40960,1.81
43008,1.8
45056,1.83
47104,1.69
49152,1.65
51200,1.66
53248,1.71
55296,1.76
57344,1.69
59392,1.62
61440,1.55
63488,1.59
65536,1.63
67584,1.67
69632,1.65
71680,1.67
73728,1.58
75776,1.64
77824,1.71
79872,1.72
81920,1.62
83968,1.64
86016,1.6
88064,1.41
90112,1.43
92160,1.36
94208,1.33
96256,1.34
98304,1.39
100352,1.44
102400,1.52
104448,1.5
106496,1.56
108544,1.62
110592,1.71
112640,1.69
114688,1.76
116736,1.66
118784,1.65
120832,1.59
122880,1.59
124928,1.6
126976,1.6
129024,1.61
131072,1.5
133120,1.56
135168,1.57
137216,1.61
139264,1.59
141312,1.62
143360,1.63
145408,1.64
147456,1.71
149504,1.69
151552,1.71
153600,1.78
155648,1.76
157696,1.77
159744,1.74
161792,1.77
163840,1.88
165888,1.93
167936,1.85
169984,1.83
172032,1.77
174080,1.72
176128,1.79
178176,1.81
180224,1.86
182272,1.87
184320,1.77
186368,1.64
188416,1.65
190464,1.69
192512,1.66
194560,1.56
196608,1.55
198656,1.52
200704,1.43
202752,1.36
204800,1.4
206848,1.44
208896,1.47
210944,1.38
212992,1.48
215040,1.59
217088,1.6
219136,1.58
221184,1.7
223232,1.72
225280,1.76
227328,1.71
229376,1.71
231424,1.8
233472,1.74
235520,1.61
237568,1.63
239616,1.68
241664,1.58
243712,1.61
245760,1.6
247808,1.58
249856,1.57
251904,1.5
253952,1.59
256000,1.61
258048,1.61
260096,1.56
262144,1.57
264192,1.47
266240,1.54
268288,1.49
270336,1.55
272384,1.53
274432,1.46
276480,1.43
278528,1.52
280576,1.46
282624,1.39
284672,1.33
286720,1.41
288768,1.3
290816,1.37
292864,1.37
294912,1.3
296960,1.22
299008,1.27
301056,1.2
303104,1.24
305152,1.16
307200,1.25
309248,1.21
311296,1.25
313344,1.29
315392,1.33
317440,1.29
319488,1.38
321536,1.4
323584,1.44
325632,1.44
327680,1.46
329728,1.43
331776,1.46
333824,1.41
335872,1.44
337920,1.46
339968,1.38
342016,1.48
344064,1.53
346112,1.41
348160,1.42
350208,1.38
352256,1.53
354304,1.63
356352,1.59
358400,1.67
360448,1.73
362496,1.56
364544,1.57
366592,1.53
368640,1.52
370688,1.35
372736,1.26
374784,1.28
376832,1.33
378880,1.24
380928,1.29
382976,1.34
385024,1.48
387072,1.51
389120,1.67
391168,1.69
393216,1.74
395264,1.7
397312,1.71
399360,1.81
401408,1.81
403456,1.85
405504,1.95
407552,1.97
409600,2.03
411648,2.01
413696,2.07
415744,2.05
417792,2.04
419840,2.01
421888,1.95
423936,1.91
425984,1.85
428032,1.74
430080,1.64
432128,1.55
434176,1.5
436224,1.54
438272,1.44
440320,1.52
442368,1.55
444416,1.38
446464,1.24
448512,1.2
450560,1.23
452608,1.27
454656,1.23
456704,1.22
458752,1.27
460800,1.27
462848,1.3
464896,1.37
466944,1.4
468992,1.5
471040,1.51
473088,1.45
475136,1.51
477184,1.47
479232,1.51
481280,1.47
483328,1.6
485376,1.56
487424,1.44
489472,1.43
491520,1.45
493568,1.49
495616,1.39
497664,1.3
499712,1.3
501760,1.12
503808,1.16
505856,1.18
507904,1.13
509952,1.08
512000,1.06
514048,1.09
516096,1.11
518144,1.11
520192,1.13
522240,1.05
524288,1.03
526336,1.14
528384,1.11
530432,1.09
532480,1.07
534528,1.15
536576,1.15
538624,1.22
540672,1.36
542720,1.41
544768,1.45
546816,1.48
548864,1.45
550912,1.54
552960,1.7
555008,1.79
557056,1.75
559104,1.82
561152,1.88
563200,1.8
565248,1.81
567296,1.91
569344,1.91
571392,1.84
573440,1.66
575488,1.67
577536,1.7
579584,1.57
581632,1.65
583680,1.7
585728,1.71
587776,1.73
589824,1.72
591872,1.74
593920,1.82
595968,1.93
598016,2.07
600064,2.18
602112,2.27
604160,2.32
606208,2.36
608256,2.37
610304,2.4
612352,2.56
614400,2.64
616448,2.62
618496,2.62
620544,2.61
622592,2.59
624640,2.54
626688,2.46
628736,2.56
630784,2.71
632832,2.83
634880,2.71
636928,2.7
638976,2.62
641024,2.52
643072,2.58
645120,2.57
647168,2.56
649216,2.64
651264,2.49
653312,2.39
655360,2.45
657408,2.46
659456,2.38
661504,2.48
663552,2.65
665600,2.53
667648,2.49
669696,2.53
671744,2.46
673792,2.52
675840,2.61
677888,2.61
679936,2.69
681984,2.71
684032,2.69
686080,2.66
688128,2.67
690176,2.69
692224,2.86
694272,3.02
696320,2.97
698368,2.88
700416,2.83
702464,2.81
704512,2.91
706560,2.88
708608,2.89
710656,2.96
712704,2.93
714752,2.77
716800,2.76
718848,2.69
720896,2.71
722944,2.72
724992,2.81
727040,2.73
729088,2.68
731136,2.64
733184,2.7
735232,2.68
737280,2.71
739328,2.68
741376,2.77
743424,2.83
745472,2.87
747520,2.79
749568,2.79
751616,2.94
753664,2.91
755712,2.84
757760,2.98
759808,2.88
761856,2.93
763904,2.82
765952,2.63
768000,2.62
770048,2.72
772096,2.72
774144,2.71
776192,2.68
778240,2.72
780288,2.7
782336,2.74
784384,2.67
786432,2.74
788480,2.85
790528,2.89
792576,2.89
794624,2.88
796672,2.88
798720,2.81
800768,2.75
802816,2.62
804864,2.64
806912,2.74
808960,2.63
811008,2.62
813056,2.61
815104,2.58
817152,2.57
819200,2.5
821248,2.56
823296,2.55
825344,2.63
827392,2.62
829440,2.6
831488,2.78
833536,2.84
835584,2.84
837632,2.74
839680,2.91
841728,2.97
843776,3.0
845824,2.97
847872,3.03
849920,2.98
