2048,3.8333333333333335
4096,3.4
6144,3.3043478260869565
8192,3.4482758620689653
10240,3.4324324324324325
12288,3.422222222222222
14336,3.4615384615384617
16384,3.433333333333333
18432,3.3043478260869565
20480,3.217948717948718
22528,3.1494252873563218
24576,3.1157894736842104
26624,3.06
28672,2.95
30720,2.94
32768,2.8
34816,2.7
36864,2.53
38912,2.44
40960,2.3
43008,2.25
45056,2.13
47104,2.11
49152,2.02
51200,2.01
53248,2.0
55296,2.07
57344,2.16
59392,2.19
61440,2.19
63488,2.36
65536,2.43
67584,2.46
69632,2.59
71680,2.63
73728,2.68
75776,2.68
77824,2.52
79872,2.54
81920,2.61
83968,2.65
86016,2.67
88064,2.84
90112,2.96
92160,2.85
94208,2.95
96256,3.02
98304,3.1
100352,3.22
102400,3.3
104448,3.3
106496,3.3
108544,3.22
110592,3.21
112640,3.05
114688,3.12
116736,3.17
118784,3.05
120832,2.87
122880,2.75
124928,2.72
126976,2.69
129024,2.62
131072,2.71
133120,2.67
135168,2.61
137216,2.54
139264,2.71
141312,2.76
143360,2.76
145408,2.81
147456,2.67
149504,2.63
151552,2.66
153600,2.64
155648,2.62
157696,2.56
159744,2.57
161792,2.39
163840,2.46
165888,2.45
167936,2.46
169984,2.57
172032,2.49
174080,2.52
176128,2.48
178176,2.4
180224,2.55
182272,2.43
184320,2.46
186368,2.46
188416,2.47
190464,2.45
192512,2.6
194560,2.64
196608,2.73
198656,2.75
200704,2.87
202752,2.92
204800,2.96
206848,3.09
208896,2.95
210944,3.07
212992,2.94
215040,2.79
217088,2.73
219136,2.64
221184,2.52
223232,2.42
225280,2.37
227328,2.3
229376,2.27
231424,2.2
233472,2.31
235520,2.52
237568,2.5
239616,2.54
241664,2.48
243712,2.59
245760,2.6
247808,2.59
249856,2.71
251904,2.72
253952,2.63
256000,2.54
258048,2.66
260096,2.77
262144,2.82
264192,2.95
266240,2.99
268288,3.2
270336,3.36
272384,3.46
274432,3.56
276480,3.53
278528,3.71
280576,3.64
282624,3.47
284672,3.56
286720,3.48
288768,3.49
290816,3.41
292864,3.27
294912,3.2
296960,3.14
299008,3.13
301056,3.03
303104,3.05
305152,3.1
307200,3.09
309248,3.18
311296,3.11
313344,2.96
315392,2.98
317440,3.0
319488,2.87
321536,2.87
323584,3.12
325632,3.23
327680,3.21
329728,3.24
331776,3.23
333824,3.36
335872,3.45
337920,3.47
339968,3.41
342016,3.32
344064,3.31
346112,3.03
348160,2.88
350208,2.78
352256,2.6
354304,2.51
356352,2.37
358400,2.35
360448,2.47
362496,2.51
364544,2.7
366592,2.78
368640,2.94
370688,2.99
372736,3.14
374784,3.29
376832,3.28
378880,3.27
380928,3.28
382976,3.11
385024,3.16
387072,3.14
389120,3.1
391168,2.99
393216,2.95
395264,2.85
397312,2.9
399360,2.92
401408,3.05
403456,3.2
405504,3.16
407552,3.25
409600,3.26
411648,3.41
413696,3.44
415744,3.36
417792,3.35
419840,3.41
421888,3.59
423936,3.65
425984,3.56
428032,3.52
430080,3.54
432128,3.54
434176,3.53
436224,3.51
438272,3.56
440320,3.62
442368,3.64
444416,3.61
446464,3.36
448512,3.29
450560,3.26
452608,3.18
454656,3.11
456704,3.08
458752,3.09
460800,2.91
462848,2.76
464896,2.54
466944,2.55
468992,2.55
471040,2.49
473088,2.48
475136,2.48
477184,2.42
479232,2.41
481280,2.32
483328,2.43
485376,2.52
487424,2.52
489472,2.46
491520,2.49
493568,2.49
495616,2.54
497664,2.57
499712,2.58
