step,avg_reward
2048,1.6
4096,1.6
6144,1.2121212121212122
8192,1.2045454545454546
10240,1.1428571428571428
12288,1.2769230769230768
14336,1.2894736842105263
16384,1.2873563218390804
18432,1.3608247422680413
20480,1.47
22528,1.38
24576,1.43
26624,1.52
28672,1.57
30720,1.61
32768,1.48
34816,1.49
36864,1.49
38912,1.33
40960,1.42
43008,1.39
45056,1.32
47104,1.36
49152,1.27
51200,1.3
53248,1.34
55296,1.37
57344,1.3
59392,1.28
61440,1.3
63488,1.31
65536,1.29
67584,1.39
69632,1.45
71680,1.55
73728,1.54
75776,1.53
77824,1.57
79872,1.55
81920,1.57
83968,1.6
86016,1.59
88064,1.5
90112,1.47
92160,1.43
94208,1.39
96256,1.4
98304,1.47
100352,1.45
102400,1.43
104448,1.46
106496,1.49
108544,1.39
110592,1.32
112640,1.33
114688,1.33
116736,1.23
118784,1.25
120832,1.19
122880,1.1
124928,1.18
126976,1.21
129024,1.24
131072,1.18
133120,1.22
135168,1.28
137216,1.23
139264,1.25
141312,1.26
143360,1.12
145408,1.15
147456,1.1
149504,1.15
151552,1.19
153600,1.12
155648,1.2
157696,1.16
159744,1.28
161792,1.29
163840,1.34
165888,1.38
167936,1.32
169984,1.3
172032,1.31
174080,1.3
176128,1.32
178176,1.24
180224,1.23
182272,1.17
184320,1.18
186368,1.14
188416,1.22
190464,1.28
192512,1.27
194560,1.32
196608,1.38
198656,1.46
200704,1.51
202752,1.54
204800,1.55
206848,1.56
208896,1.47
210944,1.44
212992,1.42
215040,1.42
217088,1.4
219136,1.42
221184,1.48
223232,1.51
225280,1.47
227328,1.46
229376,1.58
231424,1.65
233472,1.65
235520,1.67
237568,1.57
239616,1.49
241664,1.42
243712,1.45
245760,1.49
247808,1.38
249856,1.34
251904,1.38
253952,1.42
256000,1.39
258048,1.47
260096,1.48
262144,1.52
264192,1.45
266240,1.4
268288,1.34
270336,1.12
272384,1.09
274432,1.16
276480,1.13
278528,1.14
280576,1.17
282624,1.27
284672,1.32
286720,1.31
288768,1.44
290816,1.42
292864,1.32
294912,1.26
296960,1.18
299008,1.11
301056,1.1
303104,1.09
305152,1.2
307200,1.22
309248,1.27
311296,1.36
313344,1.34
315392,1.36
317440,1.38
319488,1.35
321536,1.33
323584,1.27
325632,1.22
327680,1.21
329728,1.16
331776,1.21
333824,1.28
335872,1.32
337920,1.36
339968,1.38
342016,1.38
344064,1.33
346112,1.32
348160,1.35
350208,1.33
352256,1.26
354304,1.27
356352,1.25
358400,1.21
360448,1.18
362496,1.29
364544,1.29
366592,1.32
368640,1.29
370688,1.17
372736,1.19
374784,1.19
376832,1.25
378880,1.29
380928,1.16
382976,1.16
385024,1.13
387072,1.14
389120,1.25
391168,1.22
393216,1.19
395264,1.16
397312,1.19
399360,1.19
401408,1.25
403456,1.33
405504,1.33
407552,1.29
409600,1.35
411648,1.45
413696,1.45
415744,1.39
417792,1.4
419840,1.34
421888,1.24
423936,1.27
425984,1.33
428032,1.39
430080,1.35
432128,1.34
434176,1.41
436224,1.46
438272,1.55
440320,1.54
442368,1.54
444416,1.49
446464,1.35
448512,1.41
450560,1.44
452608,1.41
454656,1.33
456704,1.34
458752,1.41
460800,1.36
462848,1.36
464896,1.4
466944,1.38
468992,1.37
471040,1.34
473088,1.3
475136,1.3
477184,1.28
479232,1.32
481280,1.19
483328,1.24
485376,1.2
487424,1.18
489472,1.28
491520,1.27
493568,1.23
495616,1.17
497664,1.19
499712,1.22
501760,1.19
503808,1.14
505856,1.16
507904,1.17
509952,1.23
512000,1.26
514048,1.27
516096,1.24
518144,1.23
520192,1.32
522240,1.32
524288,1.31
526336,1.35
528384,1.35
530432,1.27
532480,1.22
534528,1.14
536576,1.16
538624,1.11
540672,1.06
542720,1.03
544768,0.93
546816,1.0
548864,1.11
550912,1.11
552960,1.11
555008,1.11
557056,1.21
559104,1.26
561152,1.23
563200,1.26
565248,1.25
567296,1.25
569344,1.17
571392,1.16
573440,1.2
575488,1.18
577536,1.21
579584,1.32
581632,1.35
583680,1.33
585728,1.32
587776,1.42
589824,1.47
591872,1.54
593920,1.49
595968,1.5
598016,1.45
600064,1.36
602112,1.44
604160,1.47
606208,1.39
608256,1.32
610304,1.4
612352,1.41
614400,1.37
616448,1.44
618496,1.4
620544,1.47
622592,1.43
624640,1.39
626688,1.36
628736,1.33
630784,1.26
632832,1.27
634880,1.3
636928,1.23
638976,1.21
641024,1.32
643072,1.39
645120,1.44
647168,1.48
649216,1.49
651264,1.53
653312,1.58
655360,1.62
657408,1.65
659456,1.56
661504,1.52
663552,1.51
665600,1.52
667648,1.5
669696,1.47
671744,1.44
673792,1.46
675840,1.49
677888,1.5
679936,1.51
681984,1.52
684032,1.53
686080,1.5
688128,1.59
690176,1.62
692224,1.61
694272,1.57
696320,1.66
698368,1.63
700416,1.64
702464,1.52
704512,1.65
706560,1.59
708608,1.58
710656,1.56
712704,1.64
714752,1.54
716800,1.6
718848,1.66
720896,1.71
722944,1.68
724992,1.78
727040,1.84
729088,1.9
731136,1.97
733184,1.94
735232,1.92
737280,1.92
739328,1.86
741376,1.76
743424,1.79
745472,1.79
747520,1.73
749568,1.71
751616,1.7
753664,1.77
755712,1.81
757760,1.88
759808,1.87
761856,1.86
763904,1.94
765952,1.91
768000,1.87
770048,1.9
772096,1.88
774144,1.85
776192,1.9
