step,avg_reward
2048,1.5
4096,1.2272727272727273
6144,1.28125
8192,1.2272727272727273
10240,1.4181818181818182
12288,1.476923076923077
14336,1.5394736842105263
16384,1.5113636363636365
18432,1.49
20480,1.55
22528,1.61
24576,1.68
26624,1.75
28672,1.76
30720,1.78
32768,1.71
34816,1.71
36864,1.85
38912,1.99
40960,2.0
43008,2.16
45056,2.24
47104,2.36
49152,2.44
51200,2.5
53248,2.54
55296,2.71
57344,2.9
59392,3.02
61440,3.06
63488,3.15
65536,3.23
67584,3.38
69632,3.39
71680,3.35
73728,3.35
75776,3.66
77824,3.74
79872,3.83
81920,3.78
83968,3.92
86016,3.83
88064,3.84
90112,3.84
92160,3.76
94208,3.79
96256,3.94
98304,3.91
100352,3.89
102400,3.8
104448,3.8
106496,3.75
108544,3.89
110592,3.94
112640,4.01
114688,3.9
116736,3.84
118784,3.95
120832,3.91
122880,3.89
124928,3.92
126976,3.87
129024,3.8
131072,3.69
133120,3.58
135168,3.47
137216,3.45
139264,3.57
141312,3.43
143360,3.42
145408,3.34
147456,3.45
149504,3.57
151552,3.83
153600,4.02
155648,4.07
157696,4.18
159744,4.33
161792,4.52
163840,4.71
165888,4.83
167936,4.96
169984,5.02
172032,5.07
174080,4.99
176128,5.0
178176,4.82
180224,4.95
182272,4.9
184320,4.86
186368,4.78
188416,4.94
190464,5.04
192512,5.02
194560,4.87
196608,5.02
198656,5.19
200704,5.3
202752,5.38
204800,5.3
206848,5.25
208896,5.08
210944,5.16
212992,5.25
215040,5.08
217088,5.11
219136,5.02
221184,5.07
223232,5.22
225280,5.07
227328,5.11
229376,5.16
231424,5.22
233472,5.43
235520,5.62
237568,5.8
239616,5.81
241664,5.78
243712,5.95
245760,6.02
247808,6.03
249856,5.96
251904,5.87
253952,6.23
256000,6.26
258048,6.23
260096,6.17
262144,6.14
264192,6.19
266240,6.12
268288,6.0
270336,6.02
272384,6.16
274432,6.08
276480,5.93
278528,5.94
280576,6.01
282624,6.18
284672,5.97
286720,6.08
288768,5.85
290816,5.92
292864,5.77
294912,5.65
296960,5.68
299008,5.66
301056,5.6
303104,5.58
305152,5.84
307200,5.94
309248,5.97
311296,6.02
313344,5.9
315392,5.93
317440,6.01
319488,6.14
321536,6.08
323584,6.19
325632,6.41
327680,6.56
329728,6.44
331776,6.7
333824,6.73
335872,6.7
337920,6.66
339968,6.65
342016,6.48
344064,6.54
346112,6.67
348160,6.61
350208,6.71
352256,6.55
354304,6.61
356352,6.76
358400,6.75
360448,6.68
362496,6.82
364544,6.75
366592,6.75
368640,6.68
370688,6.85
372736,6.83
374784,6.96
376832,6.96
378880,6.91
380928,6.94
382976,6.86
385024,6.76
387072,6.88
389120,6.88
391168,6.81
393216,6.82
395264,6.79
397312,6.73
399360,6.69
401408,6.65
403456,6.47
405504,6.42
407552,6.41
409600,6.45
411648,6.54
413696,6.43
415744,6.51
417792,6.72
419840,6.69
421888,6.61
423936,6.76
425984,6.7
428032,6.67
430080,6.78
432128,6.85
434176,7.0
436224,6.97
438272,7.01
440320,7.2
442368,7.06
444416,7.08
446464,6.93
448512,6.94
450560,7.07
452608,7.02
454656,7.11
456704,7.04
458752,7.12
460800,7.14
462848,7.16
464896,7.34
466944,7.5
468992,7.48
471040,7.58
473088,7.47
475136,7.51
477184,7.65
479232,7.66
481280,7.81
483328,7.71
485376,7.67
487424,7.73
489472,7.83
491520,7.8
493568,7.76
495616,7.65
497664,7.7
499712,7.5
501760,7.58
503808,7.62
505856,7.69
507904,7.9
509952,7.85
512000,7.81
514048,7.84
516096,7.84
518144,8.01
520192,7.94
522240,8.02
524288,7.85
526336,7.69
528384,7.78
530432,7.79
532480,7.95
534528,7.95
536576,7.89
538624,7.78
540672,7.81
542720,7.89
544768,7.78
546816,7.88
548864,8.02
550912,8.05
552960,8.01
555008,7.96
557056,7.87
559104,7.95
561152,8.24
563200,8.33
565248,8.34
567296,8.28
569344,8.25
571392,8.22
573440,8.34
575488,8.46
577536,8.61
579584,8.68
581632,8.54
583680,8.39
585728,8.46
587776,8.42
589824,8.42
591872,8.33
593920,8.47
595968,8.47
598016,8.28
600064,8.24
602112,8.21
604160,8.16
606208,8.19
608256,8.06
610304,8.06
612352,7.85
614400,7.83
616448,7.71
618496,7.71
620544,7.85
622592,7.79
624640,7.67
626688,7.56
628736,7.71
630784,7.65
632832,7.65
634880,7.67
636928,7.58
638976,7.63
641024,7.85
643072,7.83
645120,8.0
647168,8.02
649216,8.09
651264,8.02
653312,8.04
655360,8.07
657408,8.01
659456,8.1
661504,8.32
663552,8.47
665600,8.48
667648,8.43
669696,8.56
671744,8.54
673792,8.66
675840,8.77
677888,8.87
679936,8.85
681984,8.78
684032,8.63
686080,8.69
688128,8.8
690176,8.88
692224,9.0
694272,9.17
696320,9.18
698368,9.27
700416,9.3
702464,9.34
704512,9.39
706560,9.42
708608,9.44
710656,9.64
712704,9.54
714752,9.63
716800,9.69
718848,9.72
720896,9.71
722944,9.66
724992,9.71
727040,9.91
729088,10.03
731136,10.04
733184,10.0
735232,10.09
737280,9.81
739328,9.76
741376,9.73
743424,9.55
745472,9.46
747520,9.28
749568,9.29
751616,9.14
753664,8.99
755712,8.92
757760,8.73
759808,8.91
761856,8.99
763904,8.99
