step,avg_reward
2048,0.5384615384615384
4096,0.875
6144,0.9714285714285714
8192,0.9787234042553191
10240,1.0
12288,1.0434782608695652
14336,1.037037037037037
16384,1.010752688172043
18432,0.99
20480,1.01
22528,0.99
24576,0.98
26624,0.99
28672,1.01
30720,1.01
32768,1.1
34816,1.09
36864,1.09
38912,1.05
40960,1.05
43008,1.09
45056,1.11
47104,1.13
49152,1.2
51200,1.11
53248,1.22
55296,1.31
57344,1.35
59392,1.32
61440,1.29
63488,1.24
65536,1.15
67584,1.08
69632,1.1
71680,1.08
73728,1.07
75776,1.15
77824,1.18
79872,1.22
81920,1.26
83968,1.26
86016,1.28
88064,1.24
90112,1.3
92160,1.32
94208,1.27
96256,1.27
98304,1.24
100352,1.26
102400,1.32
104448,1.37
106496,1.44
108544,1.4
110592,1.34
112640,1.31
114688,1.32
116736,1.41
118784,1.38
120832,1.33
122880,1.25
124928,1.2
126976,1.24
129024,1.27
131072,1.28
133120,1.29
135168,1.23
137216,1.23
139264,1.28
141312,1.35
143360,1.33
145408,1.32
147456,1.3
149504,1.36
151552,1.36
153600,1.45
155648,1.47
157696,1.36
159744,1.33
161792,1.32
163840,1.36
165888,1.39
167936,1.3
169984,1.31
172032,1.29
174080,1.34
176128,1.45
178176,1.5
180224,1.61
182272,1.68
184320,1.74
186368,1.75
188416,1.77
190464,1.76
192512,1.77
194560,1.78
196608,1.71
198656,1.76
200704,1.67
202752,1.68
204800,1.62
206848,1.65
208896,1.67
210944,1.68
212992,1.58
215040,1.71
217088,1.81
219136,1.82
221184,1.76
223232,1.82
225280,1.76
227328,1.76
229376,1.76
231424,1.78
233472,1.79
235520,1.72
237568,1.7
239616,1.74
241664,1.78
243712,1.73
245760,1.84
247808,1.79
249856,1.83
251904,1.73
253952,1.77
256000,1.78
258048,1.73
260096,1.61
262144,1.75
264192,1.88
266240,1.83
268288,1.93
270336,1.97
272384,2.09
274432,2.09
276480,2.15
278528,2.17
280576,2.17
282624,2.18
284672,2.09
286720,2.13
288768,2.05
290816,2.1
292864,2.01
294912,1.97
296960,1.97
299008,1.99
301056,1.96
303104,1.93
305152,1.99
307200,2.01
309248,2.03
311296,2.01
313344,2.06
315392,2.07
317440,2.01
319488,2.02
321536,2.04
323584,2.09
325632,2.1
327680,2.03
329728,1.98
331776,2.1
333824,2.11
335872,2.0
337920,1.95
339968,1.95
342016,1.92
344064,1.89
346112,1.9
348160,1.89
350208,2.07
352256,2.01
354304,2.14
356352,2.18
358400,2.31
360448,2.44
362496,2.4
364544,2.42
366592,2.53
368640,2.47
370688,2.51
372736,2.37
374784,2.23
376832,2.21
378880,2.06
380928,1.94
382976,1.89
385024,1.79
387072,1.8
389120,1.74
391168,1.84
393216,1.86
395264,1.91
397312,1.88
399360,1.93
401408,2.0
403456,2.06
405504,2.11
407552,2.16
409600,2.19
411648,2.09
413696,2.02
415744,2.07
417792,2.16
419840,2.12
421888,2.14
423936,2.09
425984,2.15
428032,2.02
430080,2.07
432128,2.15
434176,2.02
436224,1.96
438272,1.95
440320,2.02
442368,1.9
444416,1.99
446464,1.96
448512,1.99
450560,1.92
452608,1.97
454656,2.04
456704,2.04
458752,2.09
460800,2.01
462848,2.08
464896,1.98
466944,1.93
468992,1.92
471040,2.03
473088,2.06
475136,2.06
477184,2.1
479232,2.14
481280,2.23
483328,2.14
485376,2.24
487424,2.3
489472,2.3
491520,2.23
493568,2.16
495616,2.14
497664,2.12
499712,2.11
501760,2.1
503808,2.18
505856,2.16
507904,2.16
509952,2.23
512000,2.3
514048,2.36
516096,2.47
518144,2.56
520192,2.7
522240,2.78
524288,2.74
526336,2.77
528384,2.95
530432,2.99
532480,2.93
534528,2.83
536576,2.83
538624,2.7
540672,2.59
542720,2.59
544768,2.58
546816,2.55
548864,2.57
550912,2.48
552960,2.43
555008,2.56
557056,2.59
559104,2.57
561152,2.62
563200,2.59
565248,2.68
567296,2.78
569344,2.83
571392,2.79
573440,2.72
575488,2.79
577536,2.65
579584,2.62
581632,2.58
583680,2.63
585728,2.51
587776,2.28
589824,2.3
591872,2.27
593920,2.33
595968,2.51
598016,2.53
600064,2.64
602112,2.64
604160,2.6
606208,2.67
608256,2.67
610304,2.7
612352,2.58
614400,2.61
616448,2.61
618496,2.47
620544,2.4
622592,2.34
624640,2.31
626688,2.28
628736,2.21
630784,2.26
632832,2.3
634880,2.43
636928,2.54
638976,2.36
641024,2.38
643072,2.35
645120,2.36
647168,2.39
649216,2.49
651264,2.44
653312,2.46
655360,2.42
657408,2.31
659456,2.28
661504,2.26
663552,2.24
665600,2.28
667648,2.12
669696,2.24
671744,2.25
673792,2.31
675840,2.35
677888,2.39
679936,2.6
681984,2.68
684032,2.85
686080,2.84
688128,2.86
690176,2.85
692224,2.76
694272,2.68
696320,2.69
698368,2.59
700416,2.51
702464,2.38
704512,2.42
706560,2.4
708608,2.47
710656,2.6
712704,2.64
714752,2.75
716800,2.8
718848,2.76
720896,2.74
722944,2.73
724992,2.71
727040,2.67
729088,2.57
731136,2.35
733184,2.37
735232,2.35
737280,2.24
739328,2.19
741376,2.13
743424,2.08
745472,2.02
747520,2.04
749568,2.0
751616,2.07
753664,2.09
755712,2.01
757760,2.08
759808,2.13
761856,2.22
763904,2.24
765952,2.34
768000,2.33
770048,2.23
772096,2.25
774144,2.1
776192,2.15
778240,2.11
780288,2.14
782336,2.17
784384,2.15
786432,2.18
788480,2.16
790528,2.4
792576,2.46
794624,2.62
796672,2.62
798720,2.68
800768,2.97
802816,3.09
804864,3.06
806912,3.11
808960,3.15
811008,3.07
813056,2.95
815104,2.95
817152,2.79
819200,2.79
821248,2.61
823296,2.3
825344,2.26
827392,2.11
829440,2.06
831488,2.1
833536,2.12
835584,2.08
837632,2.15
839680,2.27
841728,2.17
843776,2.08
845824,2.16
847872,2.27
849920,2.33
851968,2.3
854016,2.31
856064,2.31
858112,2.29
860160,2.3
862208,2.33
864256,2.49
866304,2.54
868352,2.5
870400,2.45
872448,2.47
874496,2.61
876544,2.56
878592,2.74
880640,2.81
882688,2.77
884736,2.76
886784,2.74
888832,2.8
890880,2.82
892928,2.77
894976,2.83
897024,2.83
899072,2.71
901120,2.49
903168,2.54
905216,2.5
907264,2.47
909312,2.43
911360,2.48
913408,2.56
915456,2.63
917504,2.54
919552,2.49
921600,2.6
923648,2.63
925696,2.65
927744,2.62
929792,2.58
931840,2.47
933888,2.38
935936,2.48
937984,2.6
940032,2.59
942080,2.53
944128,2.57
946176,2.65
948224,2.77
950272,2.9
952320,3.07
954368,3.09
956416,3.09
958464,3.11
960512,2.98
962560,2.96
964608,2.97
966656,2.99
968704,2.93
970752,2.76
972800,2.55
974848,2.54
976896,2.59
978944,2.57
980992,2.49
983040,2.58
985088,2.58
987136,2.7
989184,2.72
991232,2.72
993280,2.85
995328,2.86
997376,2.88
999424,2.78
1001472,2.86
1003520,2.89
1005568,2.94
1007616,2.94
1009664,2.79
1011712,2.86
1013760,2.94
1015808,2.81
1017856,2.8
1019904,2.85
1021952,2.95
1024000,2.72
1026048,2.76
1028096,2.79
1030144,2.83
1032192,2.98
1034240,2.92
1036288,2.98
1038336,3.11
1040384,3.14
1042432,3.1
1044480,3.04
1046528,3.12
1048576,3.11
1050624,3.01
1052672,2.85
1054720,2.77
1056768,2.61
1058816,2.56
1060864,2.61
1062912,2.49
1064960,2.65
1067008,2.64
1069056,2.69
1071104,2.62
1073152,2.69
1075200,2.79
1077248,2.88
1079296,2.92
1081344,2.88
1083392,2.83
1085440,2.79
1087488,2.75
1089536,2.87
1091584,2.84
1093632,2.91
1095680,2.77
1097728,2.64
