2048,1.7777777777777777
4096,2.0
6144,1.7857142857142858
8192,1.736842105263158
10240,1.8297872340425532
12288,1.8727272727272728
14336,1.921875
16384,2.0
18432,1.9878048780487805
20480,1.9891304347826086
22528,1.99
24576,2.05
26624,2.03
28672,2.1
30720,2.13
32768,2.12
34816,2.13
36864,2.14
38912,2.09
40960,2.1
43008,1.96
45056,1.89
47104,1.88
49152,1.81
51200,1.82
53248,1.81
55296,1.83
57344,1.74
59392,1.74
61440,1.7
63488,1.74
65536,1.8
67584,1.81
69632,1.82
71680,1.85
73728,1.87
75776,1.87
77824,1.93
79872,1.87
81920,1.85
83968,2.0
86016,2.04
88064,2.13
90112,2.05
92160,2.03
94208,2.01
96256,1.97
98304,1.96
100352,1.94
102400,1.85
104448,1.87
106496,1.74
108544,1.69
110592,1.73
112640,1.77
114688,1.74
116736,1.8
118784,1.85
120832,1.86
122880,2.06
124928,2.13
126976,2.11
129024,2.14
131072,2.17
133120,2.17
135168,2.23
137216,2.26
139264,2.23
141312,2.14
143360,2.07
145408,1.98
147456,1.9
149504,1.98
151552,1.89
153600,1.86
155648,1.89
157696,1.79
159744,1.84
161792,1.73
163840,1.74
165888,1.79
167936,1.81
169984,1.82
172032,1.75
174080,1.67
176128,1.7
178176,1.75
180224,1.63
182272,1.71
184320,1.71
186368,1.7
188416,1.73
190464,1.68
192512,1.63
194560,1.72
196608,1.62
198656,1.61
200704,1.69
202752,1.65
204800,1.63
206848,1.66
208896,1.6
210944,1.66
212992,1.64
215040,1.6
217088,1.7
219136,1.66
221184,1.64
223232,1.63
225280,1.59
227328,1.53
229376,1.43
231424,1.36
233472,1.41
235520,1.38
237568,1.38
239616,1.34
241664,1.35
243712,1.47
245760,1.49
247808,1.51
249856,1.56
251904,1.56
253952,1.6
256000,1.68
258048,1.68
260096,1.71
262144,1.79
264192,1.77
266240,1.8
268288,1.87
270336,1.96
272384,2.0
274432,1.94
276480,1.9
278528,1.89
280576,1.87
282624,1.82
284672,1.82
286720,1.82
288768,1.77
290816,1.68
292864,1.72
294912,1.75
296960,1.75
299008,1.59
301056,1.62
303104,1.6
305152,1.51
307200,1.42
309248,1.46
311296,1.43
313344,1.31
315392,1.31
317440,1.38
319488,1.3
321536,1.33
323584,1.31
325632,1.38
327680,1.44
329728,1.39
331776,1.49
333824,1.56
335872,1.56
337920,1.62
339968,1.67
342016,1.71
344064,1.81
346112,1.65
348160,1.65
350208,1.6
352256,1.42
354304,1.44
356352,1.4
358400,1.41
360448,1.45
362496,1.46
364544,1.49
366592,1.47
368640,1.58
370688,1.63
372736,1.73
374784,1.69
376832,1.64
378880,1.68
380928,1.61
382976,1.51
385024,1.44
387072,1.42
389120,1.35
391168,1.36
393216,1.42
395264,1.44
397312,1.39
399360,1.43
401408,1.43
403456,1.42
405504,1.44
407552,1.49
409600,1.52
411648,1.49
413696,1.53
415744,1.53
417792,1.64
419840,1.59
421888,1.6
423936,1.61
425984,1.67
428032,1.69
430080,1.76
432128,1.84
434176,1.76
436224,1.82
438272,1.74
440320,1.86
442368,1.88
444416,1.99
446464,1.91
448512,1.91
450560,1.68
452608,1.75
454656,1.8
456704,1.7
458752,1.79
460800,1.79
462848,1.82
464896,1.78
466944,1.87
468992,1.9
471040,1.96
473088,1.97
475136,1.91
477184,1.96
479232,1.98
481280,2.0
483328,2.01
485376,1.91
487424,1.91
489472,1.9
491520,1.86
493568,1.89
495616,1.89
497664,1.85
499712,1.84
