2048,1.8888888888888888
4096,1.380952380952381
6144,1.46875
8192,1.5
10240,1.5
12288,1.5
14336,1.486842105263158
16384,1.5529411764705883
18432,1.5625
20480,1.53
22528,1.56
24576,1.69
26624,1.65
28672,1.66
30720,1.63
32768,1.75
34816,1.78
36864,1.8
38912,1.86
40960,1.85
43008,1.88
45056,1.83
47104,1.83
49152,1.75
51200,1.81
53248,1.75
55296,1.81
57344,1.71
59392,1.7
61440,1.67
63488,1.54
65536,1.6
67584,1.7
69632,1.67
71680,1.66
73728,1.69
75776,1.58
77824,1.64
79872,1.69
81920,1.78
83968,1.86
86016,1.88
88064,1.98
90112,2.02
92160,1.94
94208,1.92
96256,2.02
98304,1.97
100352,2.06
102400,2.07
104448,2.02
106496,2.01
108544,2.07
110592,2.05
112640,2.04
114688,2.11
116736,2.09
118784,2.1
120832,2.11
122880,2.09
124928,2.09
126976,2.1
129024,2.17
131072,2.15
133120,2.11
135168,2.18
137216,2.17
139264,2.14
141312,2.2
143360,2.12
145408,2.17
147456,2.18
149504,2.2
151552,2.13
153600,2.17
155648,2.17
157696,2.25
159744,2.28
161792,2.22
163840,2.24
165888,2.3
167936,2.17
169984,2.17
172032,2.16
174080,2.09
176128,1.96
178176,1.85
180224,1.86
182272,1.88
184320,1.79
186368,1.76
188416,1.87
190464,1.84
192512,1.8
194560,1.78
196608,1.91
198656,1.99
200704,1.93
202752,1.91
204800,1.94
206848,1.95
208896,1.97
210944,2.0
212992,2.04
215040,1.96
217088,1.94
219136,1.87
221184,2.02
223232,2.05
225280,2.03
227328,2.08
229376,1.97
231424,1.97
233472,2.07
235520,2.05
237568,2.07
239616,2.14
241664,2.17
243712,2.13
245760,2.16
247808,2.09
249856,2.1
251904,2.04
253952,2.04
256000,2.12
258048,2.08
260096,2.12
262144,2.08
264192,2.08
266240,2.11
268288,2.14
270336,2.19
272384,2.15
274432,2.1
276480,2.01
278528,2.0
280576,2.1
282624,2.08
284672,1.99
286720,1.96
288768,1.99
290816,1.98
292864,1.95
294912,2.02
296960,2.12
299008,2.12
301056,2.14
303104,2.12
305152,2.13
307200,2.14
309248,2.23
311296,2.28
313344,2.2
315392,2.19
317440,2.24
319488,2.21
321536,2.09
323584,1.99
325632,2.06
327680,2.03
329728,1.97
331776,1.88
333824,1.82
335872,1.87
337920,1.82
339968,1.7
342016,1.76
344064,1.79
346112,1.73
348160,1.72
350208,1.64
352256,1.63
354304,1.7
356352,1.68
358400,1.69
360448,1.71
362496,1.72
364544,1.69
366592,1.67
368640,1.65
370688,1.74
372736,1.74
374784,1.73
376832,1.72
378880,1.64
380928,1.61
382976,1.64
385024,1.62
387072,1.68
389120,1.56
391168,1.56
393216,1.55
395264,1.52
397312,1.56
399360,1.63
401408,1.55
403456,1.58
405504,1.58
407552,1.58
409600,1.53
411648,1.52
413696,1.55
415744,1.46
417792,1.47
419840,1.49
421888,1.44
423936,1.44
425984,1.38
428032,1.38
430080,1.36
432128,1.3
434176,1.36
436224,1.44
438272,1.45
440320,1.46
442368,1.55
444416,1.48
446464,1.55
448512,1.57
450560,1.61
452608,1.62
454656,1.5
456704,1.27
458752,1.33
460800,1.3
462848,1.34
464896,1.35
466944,1.34
468992,1.28
471040,1.23
473088,1.26
475136,1.35
477184,1.37
479232,1.45
481280,1.48
483328,1.45
485376,1.41
487424,1.41
489472,1.48
491520,1.4
493568,1.33
495616,1.31
497664,1.23
499712,1.14
501760,1.17
503808,1.15
505856,1.13
507904,1.09
509952,1.16
512000,1.11
514048,1.15
516096,1.1
518144,1.05
520192,1.04
522240,1.11
524288,1.19
526336,1.28
528384,1.29
530432,1.32
532480,1.37
534528,1.36
536576,1.46
538624,1.52
540672,1.56
542720,1.48
544768,1.41
546816,1.31
548864,1.27
550912,1.14
552960,1.23
555008,1.22
557056,1.26
559104,1.18
561152,1.24
563200,1.2
565248,1.24
567296,1.3
569344,1.36
571392,1.4
573440,1.29
575488,1.27
577536,1.3
579584,1.28
581632,1.23
