step,avg_reward
978944,10.4
980992,10.32
983040,10.5
985088,10.64
987136,10.76
989184,10.77
991232,10.59
993280,10.5
995328,10.58
997376,10.57
999424,10.6
1001472,10.52
1003520,10.44
1005568,10.59
1007616,10.7
1009664,10.69
1011712,10.62
1013760,10.59
1015808,10.5
1017856,10.55
1019904,10.5
1021952,10.61
1024000,10.73
1026048,10.82
1028096,10.54
1030144,10.3
1032192,10.2
1034240,10.19
1036288,10.36
1038336,10.35
1040384,10.13
1042432,10.22
1044480,10.1
1046528,10.15
1048576,10.2
1050624,10.09
1052672,10.12
1054720,10.17
1056768,10.31
1058816,10.28
1060864,10.32
1062912,10.43
1064960,10.42
1067008,10.36
1069056,10.45
1071104,10.44
1073152,10.53
1075200,10.64
1077248,10.76
1079296,10.81
1081344,10.91
1083392,10.82
1085440,11.01
1087488,11.03
1089536,11.18
1091584,11.03
1093632,11.19
1095680,11.18
1097728,11.26
1099776,11.26
1101824,11.25
1103872,11.21
1105920,11.3
1107968,11.55
1110016,11.5
1112064,11.6
1114112,11.55
1116160,11.3
1118208,11.23
1120256,11.29
1122304,11.31
1124352,11.44
1126400,11.59
1128448,11.5
1130496,11.52
1132544,11.53
1134592,11.58
1136640,11.89
1138688,11.9
1140736,11.8
1142784,11.98
1144832,11.9
1146880,11.78
1148928,11.57
1150976,11.67
1153024,11.82
1155072,11.7
1157120,11.55
1159168,11.45
1161216,11.37
1163264,11.41
1165312,11.19
1167360,11.27
1169408,11.49
1171456,11.39
1173504,11.54
1175552,11.62
1177600,11.67
1179648,11.71
1181696,11.73
1183744,11.56
1185792,11.42
1187840,11.51
1189888,11.36
1191936,11.5
1193984,11.48
1196032,11.59
1198080,11.49
1200128,11.35
1202176,11.25
1204224,11.15
1206272,11.26
1208320,11.48
1210368,11.45
1212416,11.65
1214464,11.65
1216512,11.8
1218560,11.6
1220608,11.19
1222656,11.21
1224704,11.05
1226752,11.04
1228800,11.03
1230848,11.03
1232896,11.04
1234944,10.91
1236992,10.92
1239040,10.77
1241088,10.86
1243136,10.86
1245184,10.89
1247232,10.89
1249280,10.98
1251328,10.89
1253376,10.57
1255424,10.64
1257472,10.77
1259520,10.91
1261568,10.92
1263616,10.74
1265664,10.98
1267712,11.29
1269760,11.44
1271808,11.73
1273856,11.75
1275904,11.9
1277952,11.74
1280000,12.07
1282048,12.14
1284096,12.1
1286144,12.2
1288192,12.36
1290240,12.53
1292288,12.52
1294336,12.61
1296384,12.64
1298432,12.68
1300480,12.81
1302528,13.14
1304576,13.24
1306624,13.28
1308672,13.14
1310720,13.22
1312768,13.45
1314816,13.39
1316864,13.44
1318912,13.38
1320960,13.24
1323008,12.92
1325056,12.67
1327104,12.82
1329152,12.68
1331200,12.43
1333248,12.73
1335296,12.76
1337344,12.47
1339392,12.61
1341440,12.42
1343488,12.38
1345536,12.46
1347584,12.45
1349632,12.21
1351680,12.3
1353728,12.25
1355776,12.56
1357824,12.55
1359872,12.58
1361920,12.49
1363968,12.45
1366016,12.41
1368064,12.32
1370112,12.43
1372160,12.52
1374208,12.72
1376256,12.77
1378304,12.57
1380352,12.64
1382400,12.59
1384448,12.49
1386496,12.6
1388544,12.54
1390592,12.64
1392640,12.61
1394688,12.79
1396736,12.85
1398784,12.89
1400832,12.84
1402880,12.85
1404928,12.69
1406976,12.73
1409024,12.8
1411072,12.54
1413120,12.68
1415168,12.68
1417216,12.64
1419264,12.75
1421312,12.71
1423360,12.51
1425408,12.51
1427456,12.61
1429504,12.31
1431552,12.34
1433600,12.39
1435648,12.32
1437696,12.46
1439744,12.44
1441792,12.69
1443840,12.5
1445888,12.36
1447936,12.29
1449984,12.38
1452032,12.64
1454080,12.84
1456128,12.74
1458176,12.5
1460224,12.89
1462272,12.93
1464320,13.09
1466368,13.21
1468416,13.25
1470464,13.37
1472512,13.27
1474560,13.36
1476608,13.45
1478656,13.58
1480704,13.65
1482752,13.89
1484800,13.9
1486848,13.88
1488896,13.88
1490944,13.88
1492992,13.82
1495040,14.0
1497088,14.3
1499136,14.34
1501184,14.46
1503232,14.35
1505280,14.27
1507328,14.2
1509376,14.22
1511424,14.01
1513472,13.77
1515520,13.63
1517568,13.35
1519616,13.47
1521664,13.57
1523712,13.59
1525760,13.51
1527808,13.39
1529856,13.39
1531904,13.43
1533952,13.44
1536000,13.37
1538048,13.37
1540096,13.18
1542144,13.21
1544192,13.0
1546240,12.74
1548288,12.49
1550336,12.48
1552384,12.42
1554432,12.26
1556480,12.35
1558528,12.46
1560576,12.37
1562624,12.38
1564672,12.46
1566720,12.5
1568768,12.42
1570816,12.16
1572864,12.34
1574912,12.46
1576960,12.53
1579008,12.47
1581056,12.66
1583104,12.53
1585152,12.35
1587200,12.56
1589248,12.58
1591296,12.48
1593344,12.42
1595392,12.73
1597440,12.81
1599488,12.83
1601536,12.95
1603584,12.97
1605632,12.97
1607680,13.14
1609728,12.81
1611776,13.0
1613824,12.74
1615872,12.54
1617920,12.65
1619968,12.85
1622016,13.09
1624064,13.0
1626112,13.0
1628160,12.88
1630208,12.96
1632256,12.84
1634304,12.8
1636352,12.81
1638400,13.01
1640448,13.16
1642496,13.23
1644544,13.31
1646592,13.4
1648640,13.21
1650688,13.18
1652736,13.34
1654784,13.2
1656832,13.11
1658880,13.1
1660928,13.5
1662976,13.5
1665024,13.47
1667072,13.73
1669120,13.83
1671168,13.7
1673216,13.99
1675264,14.1
1677312,14.14
1679360,14.22
1681408,14.34
1683456,14.18
1685504,14.3
1687552,14.34
1689600,14.34
1691648,14.2
1693696,14.21
1695744,14.41
1697792,14.26
1699840,14.23
1701888,14.45
1703936,14.63
1705984,14.43
1708032,14.8
1710080,14.72
1712128,14.93
1714176,14.54
1716224,14.46
1718272,14.48
1720320,14.62
1722368,14.52
1724416,14.49
1726464,14.28
1728512,14.29
1730560,14.3
1732608,14.19
1734656,14.35
1736704,14.29
1738752,14.4
1740800,14.57
1742848,14.38
1744896,14.65
1746944,14.27
1748992,14.5
1751040,14.53
1753088,14.3
1755136,14.28
1757184,14.45
1759232,14.31
1761280,14.3
1763328,14.48
1765376,14.52
1767424,14.67
1769472,14.72
1771520,14.58
1773568,14.4
1775616,14.66
1777664,14.5
1779712,14.19
1781760,14.02
1783808,14.13
1785856,14.34
1787904,14.49
1789952,14.45
1792000,14.46
1794048,14.37
1796096,14.36
1798144,14.23
1800192,14.17
1802240,14.03
1804288,13.71
1806336,13.68
1808384,13.69
1810432,13.69
1812480,13.72
1814528,13.7
1816576,13.6
1818624,13.73
1820672,13.65
1822720,13.68
1824768,13.84
1826816,13.64
1828864,13.61
1830912,13.83
1832960,13.82
1835008,13.88
1837056,13.82
1839104,13.8
1841152,14.03
1843200,13.79
1845248,13.85
1847296,13.89
1849344,13.97
1851392,14.02
1853440,14.18
1855488,14.29
1857536,14.49
1859584,14.62
1861632,14.28
1863680,14.06
1865728,14.39
1867776,14.46
1869824,14.47
1871872,14.41
1873920,14.64
1875968,14.51
1878016,14.12
1880064,14.29
1882112,14.4
1884160,14.31
1886208,14.38
1888256,14.66
1890304,14.61
1892352,14.53
1894400,14.32
1896448,14.46
1898496,14.67
1900544,14.75
1902592,15.09
1904640,15.23
1906688,15.24
1908736,15.34
1910784,15.32
1912832,15.25
1914880,15.31
1916928,15.29
1918976,15.47
1921024,15.31
1923072,15.08
1925120,15.36
1927168,15.47
1929216,15.43
1931264,15.58
1933312,15.96
1935360,16.36
1937408,16.29
1939456,16.44
1941504,16.59
1943552,16.56
1945600,16.54
1947648,16.51
1949696,16.56
1951744,16.42
1953792,16.28
1955840,16.32
1957888,16.35
1959936,15.99
1961984,15.96
1964032,15.92
1966080,15.59
1968128,15.49
1970176,15.42
1972224,15.44
1974272,15.07
1976320,15.23
1978368,15.06
1980416,14.65
1982464,14.72
1984512,14.29
1986560,14.22
1988608,14.05
1990656,14.06
1992704,14.06
1994752,13.85
1996800,13.69
1998848,13.72
