step,avg_reward
2048,1.4
4096,1.55
6144,1.5666666666666667
8192,1.380952380952381
10240,1.3962264150943395
12288,1.3968253968253967
14336,1.4931506849315068
16384,1.4761904761904763
18432,1.446808510638298
20480,1.48
22528,1.43
24576,1.39
26624,1.44
28672,1.56
30720,1.47
32768,1.44
34816,1.39
36864,1.44
38912,1.34
40960,1.36
43008,1.36
45056,1.43
47104,1.48
49152,1.44
51200,1.41
53248,1.41
55296,1.4
57344,1.44
59392,1.45
61440,1.52
63488,1.4
65536,1.27
67584,1.2
69632,1.25
71680,1.29
73728,1.28
75776,1.34
77824,1.26
79872,1.21
81920,1.22
83968,1.3
86016,1.32
88064,1.37
90112,1.37
92160,1.34
94208,1.38
96256,1.41
98304,1.5
100352,1.52
102400,1.47
104448,1.53
106496,1.51
108544,1.47
110592,1.43
112640,1.45
114688,1.37
116736,1.29
118784,1.36
120832,1.33
122880,1.37
124928,1.41
126976,1.39
129024,1.5
131072,1.51
133120,1.54
135168,1.57
137216,1.49
139264,1.52
141312,1.65
143360,1.6
145408,1.48
147456,1.38
149504,1.38
151552,1.52
153600,1.46
155648,1.58
157696,1.58
159744,1.59
161792,1.59
163840,1.58
165888,1.62
167936,1.71
169984,1.62
172032,1.56
174080,1.63
176128,1.54
178176,1.48
180224,1.47
182272,1.53
184320,1.57
186368,1.56
188416,1.53
190464,1.53
192512,1.47
194560,1.44
196608,1.54
198656,1.52
200704,1.58
202752,1.5
204800,1.48
206848,1.56
208896,1.67
210944,1.62
212992,1.65
215040,1.66
217088,1.66
219136,1.65
221184,1.63
223232,1.54
225280,1.49
227328,1.48
229376,1.55
231424,1.53
233472,1.46
235520,1.45
237568,1.44
239616,1.42
241664,1.48
243712,1.58
245760,1.61
247808,1.63
249856,1.62
251904,1.63
253952,1.55
256000,1.61
258048,1.69
260096,1.71
262144,1.67
264192,1.59
266240,1.62
268288,1.54
270336,1.52
272384,1.51
274432,1.54
276480,1.38
278528,1.33
280576,1.32
282624,1.34
284672,1.28
286720,1.38
288768,1.41
290816,1.42
292864,1.29
294912,1.35
296960,1.42
299008,1.45
301056,1.39
303104,1.41
305152,1.33
307200,1.32
309248,1.28
311296,1.38
313344,1.31
315392,1.27
317440,1.35
319488,1.31
321536,1.36
323584,1.45
325632,1.47
327680,1.43
329728,1.45
331776,1.6
333824,1.66
335872,1.66
337920,1.56
339968,1.51
342016,1.42
344064,1.44
346112,1.44
348160,1.35
350208,1.27
352256,1.2
354304,1.2
356352,1.21
358400,1.22
360448,1.23
362496,1.23
364544,1.24
366592,1.39
368640,1.31
370688,1.46
372736,1.48
374784,1.44
376832,1.46
378880,1.42
380928,1.32
382976,1.33
385024,1.28
387072,1.35
389120,1.29
391168,1.31
393216,1.29
395264,1.35
397312,1.31
399360,1.36
401408,1.4
403456,1.37
405504,1.39
407552,1.45
409600,1.52
411648,1.52
413696,1.57
415744,1.66
417792,1.71
419840,1.81
421888,1.77
423936,1.77
425984,1.84
428032,1.78
430080,1.74
432128,1.76
434176,1.76
436224,1.7
438272,1.7
440320,1.59
442368,1.61
444416,1.71
446464,1.48
448512,1.48
450560,1.5
452608,1.42
454656,1.45
456704,1.51
458752,1.43
460800,1.42
462848,1.4
464896,1.43
466944,1.54
468992,1.66
471040,1.63
473088,1.69
475136,1.68
477184,1.55
479232,1.61
481280,1.63
483328,1.53
485376,1.56
487424,1.55
489472,1.51
491520,1.41
493568,1.46
495616,1.5
497664,1.54
499712,1.53
501760,1.57
503808,1.6
505856,1.59
507904,1.48
509952,1.48
512000,1.51
514048,1.45
516096,1.44
518144,1.48
520192,1.42
522240,1.43
524288,1.37
526336,1.43
528384,1.43
530432,1.41
532480,1.4
534528,1.4
536576,1.32
538624,1.3
540672,1.38
542720,1.42
544768,1.41
546816,1.39
548864,1.45
550912,1.44
552960,1.36
555008,1.29
557056,1.28
559104,1.28
561152,1.23
563200,1.26
565248,1.27
567296,1.2
569344,1.26
571392,1.31
573440,1.32
575488,1.33
577536,1.31
579584,1.27
581632,1.23
583680,1.23
585728,1.28
587776,1.2
589824,1.27
591872,1.29
593920,1.26
595968,1.33
598016,1.3
600064,1.3
602112,1.34
604160,1.3
606208,1.4
608256,1.41
610304,1.43
612352,1.47
614400,1.38
616448,1.44
618496,1.52
620544,1.64
622592,1.48
624640,1.5
626688,1.64
628736,1.57
630784,1.69
632832,1.65
634880,1.56
636928,1.62
638976,1.49
641024,1.53
643072,1.5
645120,1.48
647168,1.4
649216,1.53
651264,1.49
653312,1.52
655360,1.53
657408,1.5
659456,1.52
661504,1.55
663552,1.65
665600,1.64
667648,1.61
669696,1.47
671744,1.51
673792,1.56
675840,1.47
677888,1.56
679936,1.62
681984,1.56
684032,1.57
686080,1.65
688128,1.67
690176,1.72
692224,1.81
694272,1.69
696320,1.81
698368,1.77
700416,1.68
702464,1.62
704512,1.62
706560,1.58
708608,1.5
710656,1.46
712704,1.53
714752,1.57
716800,1.57
718848,1.57
720896,1.56
722944,1.6
724992,1.47
727040,1.46
729088,1.46
731136,1.4
733184,1.34
735232,1.18
737280,1.17
739328,1.26
741376,1.27
743424,1.35
745472,1.45
747520,1.55
749568,1.56
751616,1.58
753664,1.53
755712,1.61
757760,1.62
759808,1.62
761856,1.57
763904,1.51
765952,1.41
768000,1.4
770048,1.43
772096,1.49
774144,1.53
776192,1.56
778240,1.6
780288,1.6
782336,1.64
784384,1.64
786432,1.7
788480,1.64
790528,1.61
792576,1.53
794624,1.65
796672,1.51
798720,1.46
800768,1.49
802816,1.56
804864,1.58
806912,1.42
808960,1.35
811008,1.37
813056,1.36
815104,1.46
817152,1.41
819200,1.42
821248,1.45
823296,1.34
825344,1.41
827392,1.48
829440,1.55
831488,1.5
833536,1.49
835584,1.54
837632,1.62
839680,1.66
841728,1.59
843776,1.74
845824,1.69
847872,1.66
849920,1.62
851968,1.65
854016,1.69
856064,1.69
858112,1.72
860160,1.63
862208,1.66
864256,1.57
866304,1.63
868352,1.65
870400,1.7
872448,1.76
874496,1.78
876544,1.86
878592,1.75
880640,1.71
882688,1.7
884736,1.73
886784,1.68
888832,1.71
890880,1.65
892928,1.53
894976,1.54
897024,1.48
899072,1.53
901120,1.61
903168,1.62
905216,1.7
907264,1.72
909312,1.73
911360,1.8
913408,1.81
915456,1.75
917504,1.78
919552,1.72
921600,1.65
923648,1.64
925696,1.59
927744,1.55
929792,1.49
931840,1.48
933888,1.51
935936,1.55
937984,1.56
940032,1.56
942080,1.55
944128,1.55
946176,1.57
948224,1.48
950272,1.45
952320,1.55
954368,1.57
956416,1.57
958464,1.59
960512,1.64
962560,1.83
964608,1.74
966656,1.78
968704,1.87
970752,1.91
972800,1.84
974848,1.73
976896,1.8
978944,1.67
980992,1.75
983040,1.62
985088,1.65
987136,1.67
989184,1.61
991232,1.67
993280,1.69
995328,1.7
997376,1.69
999424,1.74
