step,avg_reward
2048,1.5714285714285714
4096,1.5333333333333334
6144,1.8636363636363635
8192,1.896551724137931
10240,1.9722222222222223
12288,2.0
14336,1.9807692307692308
16384,1.9
18432,1.838235294117647
20480,1.7894736842105263
22528,1.7228915662650603
24576,1.7555555555555555
26624,1.7835051546391754
28672,1.79
30720,1.76
32768,1.72
34816,1.64
36864,1.58
38912,1.6
40960,1.62
43008,1.6
45056,1.63
47104,1.64
49152,1.66
51200,1.75
53248,1.68
55296,1.64
57344,1.63
59392,1.63
61440,1.63
63488,1.71
65536,1.71
67584,1.65
69632,1.65
71680,1.57
73728,1.61
75776,1.6
77824,1.66
79872,1.79
81920,1.86
83968,1.86
86016,1.95
88064,1.87
90112,1.9
92160,1.98
94208,1.92
96256,2.01
98304,2.06
100352,2.07
102400,1.94
104448,1.96
106496,2.01
108544,1.93
110592,1.85
112640,1.83
114688,1.74
116736,1.75
118784,1.58
120832,1.63
122880,1.62
124928,1.57
126976,1.53
129024,1.57
131072,1.65
133120,1.63
135168,1.64
137216,1.68
139264,1.75
141312,1.81
143360,1.85
145408,1.91
147456,1.91
149504,1.88
151552,1.77
153600,1.69
155648,1.72
157696,1.7
159744,1.74
161792,1.68
163840,1.55
165888,1.39
167936,1.32
169984,1.36
172032,1.3
174080,1.4
176128,1.41
178176,1.36
180224,1.37
182272,1.37
184320,1.44
186368,1.49
188416,1.58
190464,1.6
192512,1.66
194560,1.55
196608,1.52
198656,1.54
200704,1.55
202752,1.53
204800,1.57
206848,1.53
208896,1.7
210944,1.77
212992,1.85
215040,1.9
217088,2.02
219136,2.06
221184,2.17
223232,2.25
225280,2.28
227328,2.36
229376,2.32
231424,2.22
233472,2.19
235520,2.2
237568,2.16
239616,2.14
241664,2.02
243712,1.94
245760,1.84
247808,1.79
249856,1.71
251904,1.79
253952,1.77
256000,1.74
258048,1.79
260096,1.92
262144,1.99
264192,2.08
266240,2.23
268288,2.18
270336,2.27
272384,2.38
274432,2.46
276480,2.62
278528,2.71
280576,2.76
282624,2.65
284672,2.66
286720,2.51
288768,2.49
290816,2.59
292864,2.51
294912,2.37
296960,2.15
299008,2.26
301056,2.25
303104,2.22
305152,2.26
307200,2.31
309248,2.44
311296,2.46
313344,2.44
315392,2.4
317440,2.48
319488,2.41
321536,2.43
323584,2.49
325632,2.49
327680,2.6
329728,2.53
331776,2.65
333824,2.66
335872,2.69
337920,2.86
339968,2.87
342016,2.96
344064,2.88
346112,2.92
348160,2.98
350208,2.83
352256,2.92
354304,2.85
356352,2.83
358400,2.96
360448,2.84
362496,2.78
364544,2.7
366592,2.7
368640,2.73
370688,2.81
372736,2.65
374784,2.78
376832,2.88
378880,2.97
380928,2.89
382976,2.99
385024,3.01
387072,3.06
389120,3.1
391168,3.06
393216,3.04
395264,3.09
397312,2.91
399360,2.78
401408,2.66
403456,2.63
405504,2.39
407552,2.42
409600,2.32
411648,2.19
413696,2.15
415744,2.17
417792,2.2
419840,2.29
421888,2.29
423936,2.33
425984,2.45
428032,2.47
430080,2.57
432128,2.59
434176,2.72
436224,2.7
438272,2.77
440320,2.67
442368,2.63
444416,2.75
446464,2.75
448512,2.54
450560,2.48
452608,2.33
454656,2.29
456704,2.29
458752,2.19
460800,2.26
462848,2.26
464896,2.2
466944,2.21
468992,2.32
471040,2.39
473088,2.43
475136,2.35
477184,2.29
