step,avg_reward
2048,2.25
4096,2.5294117647058822
6144,1.9259259259259258
8192,1.9189189189189189
10240,1.9565217391304348
12288,1.9272727272727272
14336,2.0793650793650795
16384,2.111111111111111
18432,2.0864197530864197
20480,2.1931818181818183
22528,2.185567010309278
24576,2.16
26624,2.14
28672,2.21
30720,2.34
32768,2.29
34816,2.27
36864,2.28
38912,2.28
40960,2.31
43008,2.23
45056,2.23
47104,2.23
49152,2.29
51200,2.27
53248,2.12
55296,2.16
57344,2.17
59392,2.06
61440,2.04
63488,2.05
65536,2.05
67584,2.03
69632,2.02
71680,1.94
73728,1.98
75776,2.05
77824,2.02
79872,1.94
81920,2.04
83968,2.05
86016,1.98
88064,1.98
90112,1.82
92160,1.78
94208,1.79
96256,1.65
98304,1.6
100352,1.62
102400,1.55
104448,1.52
106496,1.46
108544,1.51
110592,1.53
112640,1.52
114688,1.62
116736,1.59
118784,1.64
120832,1.68
122880,1.73
124928,1.62
126976,1.69
129024,1.65
131072,1.63
133120,1.54
135168,1.48
137216,1.43
139264,1.37
141312,1.3
143360,1.32
145408,1.25
147456,1.31
149504,1.28
151552,1.24
153600,1.28
155648,1.25
157696,1.26
159744,1.23
161792,1.27
163840,1.29
165888,1.21
167936,1.23
169984,1.3
172032,1.37
174080,1.42
176128,1.36
178176,1.42
180224,1.43
182272,1.44
184320,1.43
186368,1.49
188416,1.49
190464,1.46
192512,1.45
194560,1.51
196608,1.61
198656,1.62
200704,1.69
202752,1.76
204800,1.73
206848,1.78
208896,1.79
210944,1.82
212992,1.94
215040,1.97
217088,1.85
219136,1.85
221184,1.92
223232,2.03
225280,2.15
227328,2.26
229376,2.22
231424,2.34
233472,2.36
235520,2.32
237568,2.39
239616,2.51
241664,2.55
243712,2.46
245760,2.38
247808,2.29
249856,2.29
251904,2.31
253952,2.26
256000,2.31
258048,2.33
260096,2.25
262144,2.23
264192,2.18
266240,2.21
268288,2.19
270336,2.25
272384,2.3
274432,2.2
276480,2.2
278528,2.19
280576,2.18
282624,2.36
284672,2.35
286720,2.46
288768,2.56
290816,2.59
292864,2.65
294912,2.7
296960,2.72
299008,2.82
301056,2.83
303104,2.79
305152,2.63
307200,2.72
309248,2.69
311296,2.63
313344,2.52
315392,2.53
317440,2.5
319488,2.36
321536,2.36
323584,2.44
325632,2.5
327680,2.59
329728,2.55
331776,2.6
333824,2.57
335872,2.58
337920,2.67
339968,2.69
342016,2.67
344064,2.71
346112,2.67
348160,2.66
350208,2.76
352256,2.74
354304,2.71
356352,2.79
358400,2.92
360448,2.89
362496,2.95
364544,3.07
366592,3.13
368640,3.21
370688,3.15
372736,3.02
374784,3.1
376832,3.09
378880,2.9
380928,2.81
382976,2.77
385024,2.63
387072,2.46
389120,2.35
391168,2.33
393216,2.32
395264,2.38
397312,2.52
399360,2.47
401408,2.49
403456,2.62
405504,2.61
407552,2.85
409600,2.89
411648,3.21
413696,3.26
415744,3.25
417792,3.28
419840,3.24
421888,3.19
423936,3.21
425984,3.15
428032,3.12
430080,2.95
432128,2.98
434176,2.72
436224,2.8
438272,2.82
440320,2.72
442368,2.61
444416,2.48
446464,2.41
448512,2.44
450560,2.4
452608,2.57
454656,2.63
456704,2.74
458752,2.56
460800,2.52
462848,2.56
464896,2.61
466944,2.68
468992,2.7
471040,2.72
473088,2.58
475136,2.52
477184,2.39
479232,2.24
481280,2.31
483328,2.33
485376,2.37
487424,2.46
489472,2.54
491520,2.61
493568,2.51
495616,2.48
497664,2.49
499712,2.45
501760,2.5
503808,2.47
505856,2.54
507904,2.59
509952,2.53
512000,2.52
514048,2.64
516096,2.82
518144,2.95
520192,2.9
522240,3.08
524288,3.12
526336,3.08
528384,3.01
530432,2.86
532480,2.87
534528,2.92
536576,2.95
538624,2.69
540672,2.58
542720,2.54
544768,2.57
546816,2.69
548864,2.63
550912,2.72
552960,2.72
555008,2.68
557056,2.54
559104,2.57
561152,2.65
563200,2.69
565248,2.73
567296,2.59
569344,2.57
571392,2.48
573440,2.48
575488,2.5
577536,2.51
579584,2.63
581632,2.6
583680,2.61
585728,2.71
587776,2.71
