step,avg_reward
925696,1.89
927744,1.83
929792,1.87
931840,1.91
933888,1.88
935936,1.83
937984,1.83
940032,2.0
942080,2.14
944128,2.3
946176,2.4
948224,2.64
950272,2.71
952320,2.86
954368,2.86
956416,2.92
958464,3.14
960512,3.2
962560,3.24
964608,3.2
966656,3.12
968704,3.21
970752,3.25
972800,3.29
974848,3.29
976896,3.25
978944,3.18
980992,3.04
983040,2.91
985088,2.71
987136,2.71
989184,2.71
991232,2.58
993280,2.6
995328,2.59
997376,2.85
999424,2.92
