step,avg_reward
2048,1.0909090909090908
4096,1.3333333333333333
6144,1.40625
8192,1.372093023255814
10240,1.4807692307692308
12288,1.4444444444444444
14336,1.3026315789473684
16384,1.3764705882352941
18432,1.3958333333333333
20480,1.47
22528,1.43
24576,1.37
26624,1.32
28672,1.28
30720,1.18
32768,1.3
34816,1.23
36864,1.17
38912,1.3
40960,1.26
43008,1.38
45056,1.45
47104,1.43
49152,1.62
51200,1.72
53248,1.86
55296,1.97
57344,2.04
59392,2.09
61440,2.18
63488,2.15
65536,2.18
67584,2.28
69632,2.31
71680,2.34
73728,2.36
75776,2.33
77824,2.33
79872,2.4
81920,2.42
83968,2.45
86016,2.51
88064,2.62
90112,2.65
92160,2.57
94208,2.56
96256,2.55
98304,2.57
100352,2.59
102400,2.63
104448,2.69
106496,2.72
108544,2.7
110592,2.75
112640,2.73
114688,2.74
116736,2.85
118784,2.95
120832,2.95
122880,3.08
124928,3.23
126976,3.3
129024,3.31
131072,3.46
133120,3.54
135168,3.69
137216,3.8
139264,3.98
141312,4.13
143360,4.3
145408,4.37
147456,4.38
149504,4.55
151552,4.55
153600,4.62
155648,4.68
157696,4.7
159744,4.73
161792,4.84
163840,4.77
165888,4.91
167936,4.94
169984,5.07
172032,5.05
174080,5.11
176128,4.99
178176,5.11
180224,5.05
182272,4.88
184320,4.93
186368,4.92
188416,4.92
190464,4.82
192512,4.85
194560,4.83
196608,4.8
198656,4.8
200704,4.95
202752,4.75
204800,4.93
206848,5.14
208896,5.28
210944,5.34
212992,5.37
215040,5.53
217088,5.56
219136,5.59
221184,5.7
223232,5.9
225280,5.75
227328,5.88
229376,5.98
231424,6.04
233472,6.04
235520,6.05
237568,6.09
239616,6.04
241664,5.95
243712,6.01
245760,6.09
247808,6.09
249856,6.07
251904,6.12
253952,6.15
256000,6.12
258048,6.28
260096,6.16
262144,6.17
264192,6.21
266240,6.5
268288,6.5
270336,6.6
272384,6.56
274432,6.71
276480,6.83
278528,7.0
280576,7.05
282624,7.19
284672,7.33
286720,7.39
288768,7.3
290816,7.22
292864,7.27
294912,7.31
296960,7.31
299008,7.23
301056,7.14
303104,7.19
305152,7.17
307200,7.23
309248,7.22
311296,7.16
313344,6.95
315392,6.96
317440,7.0
319488,6.8
321536,6.93
323584,7.01
325632,7.0
327680,7.12
329728,7.08
331776,7.16
333824,7.22
335872,7.16
337920,7.16
339968,7.03
342016,6.99
344064,6.99
346112,6.99
348160,7.04
350208,7.07
352256,6.95
354304,6.85
356352,6.73
358400,6.88
360448,6.91
362496,6.87
364544,7.01
366592,6.85
368640,7.01
370688,6.97
372736,7.04
374784,7.2
376832,7.11
378880,7.19
380928,7.26
382976,7.28
385024,7.34
387072,7.35
389120,7.38
391168,7.52
393216,7.57
395264,7.62
397312,7.72
399360,7.86
401408,7.87
403456,7.87
405504,7.83
407552,8.04
409600,8.01
411648,7.9
413696,7.94
415744,7.95
417792,8.06
419840,7.97
421888,7.96
423936,7.99
425984,7.93
428032,7.9
430080,7.9
432128,7.63
434176,7.68
436224,7.62
438272,7.61
440320,7.55
442368,7.52
444416,7.63
446464,7.67
448512,7.59
450560,7.64
452608,7.48
454656,7.35
456704,7.5
458752,7.54
460800,7.51
462848,7.56
464896,7.67
466944,7.62
468992,7.82
471040,7.74
473088,7.8
475136,7.84
477184,7.73
479232,7.72
481280,7.63
483328,7.8
485376,8.0
487424,8.02
489472,8.04
491520,8.03
493568,7.98
495616,8.02
497664,8.11
499712,8.26
