step,avg_reward
2048,2.2222222222222223
4096,1.85
6144,1.8
8192,1.5714285714285714
10240,1.5576923076923077
12288,1.421875
14336,1.4594594594594594
16384,1.4588235294117646
18432,1.4270833333333333
20480,1.38
22528,1.29
24576,1.21
26624,1.24
28672,1.2
30720,1.28
32768,1.21
34816,1.29
36864,1.25
38912,1.22
40960,1.22
43008,1.23
45056,1.26
47104,1.23
49152,1.19
51200,1.25
53248,1.24
55296,1.33
57344,1.37
59392,1.42
61440,1.43
63488,1.47
65536,1.59
67584,1.55
69632,1.48
71680,1.37
73728,1.34
75776,1.35
77824,1.33
79872,1.37
81920,1.23
83968,1.23
86016,1.26
88064,1.21
90112,1.24
92160,1.14
94208,1.13
96256,1.11
98304,1.06
100352,1.17
102400,1.17
104448,1.15
106496,1.22
108544,1.22
110592,1.26
112640,1.21
114688,1.23
116736,1.22
118784,1.24
120832,1.22
122880,1.23
124928,1.18
126976,1.16
129024,1.18
131072,1.27
133120,1.33
135168,1.36
137216,1.25
139264,1.26
141312,1.22
143360,1.32
145408,1.41
147456,1.49
149504,1.4
151552,1.39
153600,1.48
155648,1.44
157696,1.45
159744,1.47
161792,1.42
163840,1.32
165888,1.26
167936,1.24
169984,1.18
172032,1.18
174080,1.18
176128,1.28
178176,1.32
180224,1.38
182272,1.45
184320,1.42
186368,1.41
188416,1.46
190464,1.48
192512,1.37
194560,1.37
196608,1.21
198656,1.16
200704,1.13
202752,1.18
204800,1.22
206848,1.22
208896,1.23
210944,1.27
212992,1.28
215040,1.4
217088,1.37
219136,1.43
221184,1.37
223232,1.37
225280,1.37
227328,1.33
229376,1.29
231424,1.31
233472,1.28
235520,1.35
237568,1.26
239616,1.36
241664,1.33
243712,1.28
245760,1.32
247808,1.35
249856,1.29
251904,1.22
253952,1.2
256000,1.28
258048,1.24
260096,1.28
262144,1.25
264192,1.31
266240,1.31
268288,1.29
270336,1.32
272384,1.34
274432,1.21
276480,1.23
278528,1.28
280576,1.26
282624,1.2
284672,1.25
286720,1.32
288768,1.47
290816,1.36
292864,1.47
294912,1.53
296960,1.51
299008,1.58
301056,1.6
303104,1.65
305152,1.61
307200,1.5
309248,1.45
311296,1.45
313344,1.44
315392,1.49
317440,1.51
319488,1.56
321536,1.46
323584,1.41
325632,1.4
327680,1.48
329728,1.5
