step,avg_reward
2048,1.0
4096,0.9565217391304348
6144,1.1176470588235294
8192,1.0888888888888888
10240,1.0357142857142858
12288,1.0895522388059702
14336,1.1282051282051282
16384,1.1704545454545454
18432,1.2346938775510203
20480,1.26
22528,1.31
24576,1.41
26624,1.46
28672,1.55
30720,1.57
32768,1.68
34816,1.75
36864,1.82
38912,2.03
40960,2.12
43008,2.26
45056,2.55
47104,2.65
49152,2.72
51200,2.82
53248,2.95
55296,3.01
57344,3.01
59392,3.09
61440,2.99
63488,3.09
65536,3.01
67584,2.95
69632,3.08
71680,3.19
73728,3.22
75776,3.22
77824,3.34
79872,3.45
81920,3.6
83968,3.58
86016,3.61
88064,3.6
90112,3.62
92160,3.54
94208,3.61
96256,3.67
98304,3.69
100352,3.74
102400,3.8
104448,3.81
106496,3.97
108544,3.95
110592,3.88
112640,4.03
114688,4.15
116736,4.09
118784,3.86
120832,3.89
122880,3.67
124928,3.63
126976,3.72
129024,3.81
131072,3.64
133120,3.84
135168,4.11
137216,3.98
139264,4.06
141312,4.04
143360,4.24
145408,4.24
147456,4.41
149504,4.48
151552,4.37
153600,4.35
155648,4.51
157696,4.29
159744,4.25
161792,4.32
163840,4.42
165888,4.34
167936,4.35
169984,4.48
172032,4.61
174080,4.46
176128,4.63
178176,4.7
180224,4.83
182272,4.91
184320,4.85
186368,4.84
188416,4.81
190464,4.74
192512,4.5
194560,4.42
196608,4.44
198656,4.4
200704,4.34
202752,4.45
204800,4.15
206848,4.12
208896,4.02
210944,4.12
212992,4.26
215040,4.28
217088,4.34
219136,4.59
221184,4.5
223232,4.64
225280,4.72
227328,4.7
229376,4.75
231424,4.84
233472,4.95
235520,5.31
237568,5.33
239616,5.24
241664,5.45
243712,5.54
245760,5.56
247808,5.56
249856,5.6
251904,5.53
253952,5.63
256000,5.62
258048,5.69
260096,5.79
262144,5.77
264192,5.61
266240,5.67
268288,5.52
270336,5.48
272384,5.34
274432,5.19
276480,5.25
278528,5.16
280576,5.05
282624,5.15
284672,4.96
286720,5.06
288768,4.98
290816,5.11
292864,5.07
294912,5.2
296960,5.23
299008,5.33
301056,5.33
303104,5.33
305152,5.2
307200,5.16
309248,5.05
311296,5.01
313344,4.94
315392,4.8
317440,4.98
319488,4.87
321536,4.93
323584,4.96
325632,4.82
327680,4.76
329728,4.91
331776,5.1
333824,5.38
335872,5.49
337920,5.67
339968,5.73
342016,5.69
344064,5.7
346112,5.58
348160,5.67
350208,5.78
352256,6.01
354304,6.17
356352,6.29
358400,6.33
360448,6.33
362496,6.34
364544,6.17
366592,6.28
368640,6.12
370688,6.09
372736,6.15
374784,6.33
376832,6.42
378880,6.54
380928,6.54
382976,6.35
385024,6.21
387072,6.04
389120,6.04
391168,6.11
393216,5.99
395264,5.75
397312,5.87
399360,5.78
401408,5.97
403456,5.95
405504,5.81
407552,5.86
409600,5.96
411648,6.08
413696,6.1
415744,6.32
417792,6.22
419840,6.5
421888,6.37
423936,6.44
425984,6.6
428032,6.72
430080,6.83
432128,6.9
434176,6.75
436224,6.76
438272,6.71
440320,6.56
442368,6.35
444416,6.21
446464,6.17
448512,6.28
450560,6.21
452608,6.38
454656,6.48
456704,6.45
458752,6.37
460800,6.31
462848,6.22
464896,6.2
466944,6.21
468992,6.26
471040,6.39
473088,6.57
475136,6.65
477184,6.77
479232,6.75
481280,6.74
483328,6.44
485376,6.46
487424,6.59
489472,6.62
491520,6.56
493568,6.73
495616,6.8
497664,6.87
499712,6.95
501760,7.12
503808,7.04
505856,6.91
507904,6.88
509952,6.7
512000,6.56
514048,6.74
516096,6.98
518144,7.16
520192,7.09
522240,7.08
524288,7.13
526336,7.1
528384,7.05
530432,7.16
532480,7.03
534528,6.97
536576,6.99
538624,7.03
540672,7.04
542720,7.24
544768,7.31
546816,7.46
548864,7.4
550912,7.31
552960,7.24
555008,7.24
557056,7.15
559104,7.01
561152,6.95
563200,6.86
565248,6.84
567296,7.0
569344,7.02
571392,7.1
573440,7.03
575488,7.08
577536,7.13
579584,7.12
581632,7.04
583680,6.9
585728,6.89
587776,6.89
589824,6.83
591872,7.08
593920,7.06
595968,7.23
598016,7.14
600064,7.23
602112,7.32
604160,7.27
606208,7.44
608256,7.49
610304,7.37
612352,7.39
614400,7.39
616448,7.4
618496,7.53
620544,7.52
