step,avg_reward
2048,1.1818181818181819
4096,1.3181818181818181
6144,1.375
8192,1.6097560975609757
10240,1.6538461538461537
12288,1.7377049180327868
14336,1.8591549295774648
16384,2.025
18432,2.067415730337079
20480,2.1020408163265305
22528,2.28
24576,2.37
26624,2.42
28672,2.5
30720,2.76
32768,2.94
34816,2.99
36864,3.21
38912,3.11
40960,3.26
43008,3.36
45056,3.4
47104,3.55
49152,3.57
51200,3.69
53248,3.65
55296,3.5
57344,3.53
59392,3.51
61440,3.38
63488,3.29
65536,3.28
67584,3.24
69632,3.09
71680,3.02
73728,3.06
75776,3.04
77824,2.93
79872,2.81
81920,2.72
83968,2.83
86016,2.81
88064,2.73
90112,2.63
92160,2.79
94208,2.76
96256,2.7
98304,2.84
100352,2.83
102400,2.94
104448,2.91
106496,2.92
108544,2.91
110592,2.98
112640,2.98
114688,2.89
116736,3.06
118784,3.17
120832,3.12
122880,3.26
124928,3.21
126976,3.22
129024,3.18
131072,3.3
133120,3.31
135168,3.34
137216,3.36
139264,3.41
141312,3.41
143360,3.33
145408,3.24
147456,3.02
149504,3.0
151552,3.03
153600,2.9
155648,2.88
157696,2.75
159744,2.58
161792,2.43
163840,2.42
165888,2.41
167936,2.42
169984,2.51
172032,2.62
174080,2.61
176128,2.64
178176,2.66
180224,2.74
182272,2.77
184320,2.81
186368,2.86
188416,2.93
190464,3.04
192512,3.0
194560,2.92
196608,2.88
198656,2.95
200704,2.83
202752,2.88
204800,2.88
206848,3.02
208896,3.0
210944,2.8
212992,2.8
215040,2.9
217088,2.97
219136,3.09
221184,3.03
223232,3.17
225280,3.22
227328,3.3
229376,3.27
231424,3.33
233472,3.44
235520,3.58
237568,3.59
239616,3.58
241664,3.54
243712,3.54
245760,3.71
247808,3.6
249856,3.54
251904,3.52
253952,3.49
256000,3.43
258048,3.44
260096,3.32
262144,3.34
264192,3.3
266240,3.33
268288,3.29
270336,3.36
272384,3.37
274432,3.43
276480,3.43
278528,3.52
280576,3.29
