step,avg_reward
2048,1.5
4096,1.1818181818181819
6144,1.0588235294117647
8192,1.0888888888888888
10240,1.0526315789473684
12288,1.0746268656716418
14336,1.2207792207792207
16384,1.2873563218390804
18432,1.3645833333333333
20480,1.38
22528,1.43
24576,1.43
26624,1.46
28672,1.56
30720,1.63
32768,1.63
34816,1.59
36864,1.62
38912,1.67
40960,1.73
43008,2.05
45056,2.28
47104,2.52
49152,2.63
51200,2.82
53248,2.93
55296,3.03
57344,3.18
59392,3.24
61440,3.23
63488,3.44
65536,3.63
67584,3.47
69632,3.52
71680,3.48
73728,3.48
75776,3.5
77824,3.52
79872,3.52
81920,3.65
83968,3.67
86016,3.54
88064,3.5
90112,3.46
92160,3.54
94208,3.78
96256,3.94
98304,3.83
100352,4.15
102400,4.21
104448,4.38
106496,4.46
108544,4.56
110592,4.55
112640,4.7
114688,4.9
116736,5.0
118784,4.92
120832,4.77
122880,4.72
124928,4.7
126976,4.63
129024,4.63
131072,4.63
133120,4.75
135168,4.74
137216,4.62
139264,4.53
141312,4.38
143360,4.4
145408,4.37
147456,4.44
149504,4.42
151552,4.57
153600,4.51
155648,4.49
157696,4.67
159744,4.65
161792,4.58
163840,4.73
165888,4.82
167936,5.05
169984,5.08
172032,5.1
174080,5.09
176128,5.07
178176,5.02
180224,5.07
182272,5.07
184320,4.82
186368,4.82
188416,5.06
190464,5.08
192512,4.86
194560,4.86
196608,4.83
198656,4.91
200704,4.85
202752,4.99
204800,5.05
206848,5.08
208896,5.15
210944,5.23
212992,5.25
215040,5.29
217088,5.39
219136,5.23
221184,5.29
223232,5.35
225280,5.19
227328,5.26
229376,5.36
231424,5.44
233472,5.34
235520,5.41
237568,5.37
239616,5.42
241664,5.37
243712,5.47
245760,5.45
247808,5.61
249856,5.8
251904,5.85
253952,5.78
256000,5.89
258048,5.74
260096,5.87
262144,5.95
264192,5.87
266240,5.72
268288,5.94
270336,5.95
272384,6.07
274432,6.05
276480,6.1
278528,6.14
280576,6.07
282624,6.06
284672,6.07
286720,6.1
288768,6.19
290816,6.09
292864,5.91
294912,6.21
296960,6.37
299008,6.46
301056,6.57
303104,6.57
305152,6.7
307200,6.79
309248,6.72
311296,6.66
313344,6.79
315392,6.77
317440,6.84
319488,7.06
321536,7.12
323584,7.26
325632,7.44
327680,7.23
329728,7.14
331776,7.03
333824,6.82
335872,6.64
337920,6.54
339968,6.71
342016,6.56
344064,6.56
346112,6.67
348160,6.61
350208,6.47
352256,6.39
354304,6.22
356352,6.41
358400,6.42
360448,6.41
362496,6.44
364544,6.63
366592,6.65
368640,6.78
370688,6.69
372736,6.59
374784,6.61
376832,6.62
378880,6.6
380928,6.52
382976,6.48
385024,6.49
387072,6.34
389120,6.33
391168,6.31
393216,6.3
395264,6.26
397312,6.27
399360,6.17
401408,6.15
403456,6.28
405504,6.24
407552,6.23
409600,6.31
411648,6.42
413696,6.54
415744,6.57
417792,6.65
419840,6.62
421888,6.65
423936,6.62
425984,6.72
428032,6.54
430080,6.46
432128,6.54
434176,6.5
436224,6.48
438272,6.52
440320,6.34
442368,6.25
444416,6.09
446464,6.26
448512,6.29
450560,6.26
452608,6.27
454656,6.36
456704,6.19
458752,6.32
460800,6.48
462848,6.56
464896,6.67
466944,6.64
468992,6.83
471040,6.89
473088,6.92
475136,6.95
477184,7.02
479232,6.97
481280,7.01
483328,7.06
485376,7.3
487424,7.17
489472,7.24
491520,7.16
493568,7.03
495616,6.97
497664,6.85
499712,6.9
