step,avg_reward
925696,3.26
927744,3.5
929792,3.61
931840,3.44
933888,3.39
935936,3.45
937984,3.42
940032,3.13
942080,3.32
944128,3.28
946176,3.37
948224,3.26
950272,3.1
952320,3.02
954368,3.17
956416,3.21
958464,3.21
960512,3.25
962560,3.39
964608,3.37
966656,3.4
968704,3.43
970752,3.5
972800,3.53
974848,3.84
976896,3.82
978944,4.0
980992,4.06
983040,4.05
985088,4.01
987136,4.11
989184,3.98
991232,4.08
993280,4.06
995328,4.03
997376,3.91
999424,3.86
1001472,3.74
1003520,3.66
1005568,3.66
1007616,3.75
1009664,3.7
1011712,3.61
1013760,3.69
1015808,3.73
1017856,3.84
1019904,3.86
1021952,3.78
1024000,3.73
1026048,3.73
1028096,3.69
1030144,3.72
1032192,3.95
1034240,4.01
1036288,4.22
1038336,4.16
1040384,4.0
1042432,4.03
1044480,3.95
1046528,4.04
1048576,4.08
1050624,4.2
1052672,4.21
1054720,3.98
1056768,3.94
1058816,3.68
1060864,3.6
1062912,3.78
1064960,3.6
1067008,3.66
1069056,3.58
1071104,3.6
1073152,3.34
1075200,3.33
1077248,3.25
1079296,3.18
1081344,3.23
1083392,3.13
1085440,3.06
1087488,3.11
1089536,3.04
1091584,3.0
1093632,2.88
1095680,2.89
1097728,2.87
1099776,3.04
1101824,3.13
1103872,3.08
1105920,3.1
1107968,3.07
1110016,3.1
1112064,3.2
1114112,3.42
1116160,3.5
1118208,3.63
1120256,3.63
1122304,3.51
1124352,3.57
1126400,3.74
1128448,3.84
1130496,3.89
1132544,3.85
1134592,3.83
1136640,3.79
1138688,3.65
1140736,3.66
1142784,3.66
1144832,3.61
1146880,3.64
1148928,3.59
1150976,3.56
1153024,3.71
1155072,3.77
1157120,3.96
1159168,4.1
1161216,4.04
1163264,4.12
1165312,3.9
1167360,3.9
1169408,3.88
1171456,3.75
1173504,3.55
1175552,3.33
1177600,3.28
1179648,3.48
1181696,3.32
1183744,3.48
1185792,3.65
1187840,3.7
