2048,1.7
4096,1.75
6144,2.0689655172413794
8192,1.9230769230769231
10240,1.8979591836734695
12288,1.8833333333333333
14336,1.7887323943661972
16384,1.7317073170731707
18432,1.7472527472527473
20480,1.8
22528,1.86
24576,1.72
26624,1.65
28672,1.64
30720,1.67
32768,1.7
34816,1.7
36864,1.73
38912,1.79
40960,1.79
43008,1.64
45056,1.85
47104,1.98
49152,2.0
51200,1.93
53248,1.95
55296,1.89
57344,1.96
59392,1.9
61440,1.78
63488,1.81
65536,1.74
67584,1.56
69632,1.47
71680,1.6
73728,1.59
75776,1.52
77824,1.56
79872,1.59
81920,1.62
83968,1.66
86016,1.61
88064,1.63
90112,1.64
92160,1.63
94208,1.74
96256,1.88
98304,1.81
100352,1.75
102400,1.81
104448,1.77
106496,1.89
108544,1.9
110592,1.95
112640,1.96
114688,2.01
116736,1.88
118784,2.01
120832,2.11
122880,2.1
124928,2.12
126976,2.08
129024,2.13
131072,2.08
133120,2.14
135168,2.19
137216,2.28
139264,2.19
141312,2.23
143360,2.27
145408,2.31
147456,2.4
149504,2.34
151552,2.34
153600,2.36
155648,2.27
157696,2.25
159744,2.32
161792,2.32
163840,2.31
165888,2.3
167936,2.43
169984,2.49
172032,2.54
174080,2.61
176128,2.5
178176,2.47
180224,2.46
182272,2.39
184320,2.41
186368,2.31
188416,2.21
190464,2.35
192512,2.27
194560,2.35
196608,2.42
198656,2.45
200704,2.51
202752,2.55
204800,2.55
206848,2.57
208896,2.56
210944,2.62
212992,2.43
215040,2.36
217088,2.34
219136,2.29
221184,2.29
223232,2.21
225280,2.22
227328,2.3
229376,2.43
231424,2.5
233472,2.46
235520,2.5
237568,2.62
239616,2.7
241664,2.68
243712,2.66
245760,2.68
247808,2.78
249856,2.79
251904,2.77
253952,2.69
256000,2.78
258048,2.72
260096,2.61
262144,2.64
264192,2.65
266240,2.66
268288,2.57
270336,2.59
272384,2.49
274432,2.56
276480,2.67
278528,2.75
280576,2.66
282624,2.67
284672,2.6
286720,2.73
288768,2.72
290816,2.52
292864,2.48
294912,2.54
296960,2.47
299008,2.43
301056,2.52
303104,2.61
305152,2.72
307200,2.68
309248,2.79
311296,2.9
313344,3.06
315392,3.17
317440,3.3
319488,3.33
321536,3.35
323584,3.46
325632,3.44
327680,3.57
329728,3.61
331776,3.71
333824,3.54
335872,3.51
337920,3.52
339968,3.55
342016,3.39
344064,3.47
346112,3.48
348160,3.33
350208,3.44
352256,3.37
354304,3.47
356352,3.39
358400,3.52
360448,3.49
362496,3.41
364544,3.39
366592,3.57
368640,3.47
370688,3.22
372736,3.32
374784,3.22
376832,3.04
378880,2.94
380928,2.97
382976,2.92
385024,2.99
387072,3.03
389120,2.9
391168,2.94
393216,3.19
395264,3.15
397312,3.26
399360,3.22
401408,3.37
403456,3.47
405504,3.4
407552,3.48
409600,3.45
411648,3.41
413696,3.35
415744,3.3
417792,3.23
419840,3.26
421888,3.18
423936,3.09
425984,3.04
428032,2.96
430080,2.87
432128,2.83
434176,2.77
436224,2.59
438272,2.56
440320,2.49
442368,2.54
444416,2.51
446464,2.48
448512,2.58
450560,2.64
452608,2.51
454656,2.8
456704,2.96
458752,2.92
460800,2.8
462848,2.8
464896,2.9
466944,3.05
468992,3.04
471040,3.1
473088,2.99
475136,2.94
477184,2.95
479232,2.97
481280,3.09
483328,3.14
485376,3.18
487424,3.06
489472,3.02
491520,3.02
493568,3.04
495616,3.2
497664,3.26
499712,3.15
501760,3.0
503808,2.96
505856,2.86
507904,3.01
509952,2.97
512000,2.93
514048,3.04
516096,3.16
518144,3.14
520192,3.05
522240,2.94
524288,3.05
526336,3.25
528384,3.26
530432,3.1
532480,3.17
534528,3.15
536576,2.97
538624,2.86
540672,2.91
542720,2.91
544768,2.9
546816,2.87
548864,2.64
550912,2.56
552960,2.58
555008,2.37
557056,2.49
559104,2.45
561152,2.37
563200,2.45
565248,2.45
567296,2.62
569344,2.71
571392,2.83
573440,2.84
575488,2.91
577536,3.05
579584,3.01
581632,2.93
583680,3.1
585728,3.18
587776,3.1
589824,3.08
591872,3.09
593920,3.07
595968,3.19
598016,3.19
600064,3.08
602112,3.28
604160,3.33
606208,3.28
608256,3.18
610304,3.16
612352,3.36
614400,3.36
616448,3.46
618496,3.47
620544,3.24
622592,3.42
624640,3.35
626688,3.35
628736,3.28
630784,3.46
632832,3.58
634880,3.55
636928,3.51
638976,3.46
641024,3.52
643072,3.52
645120,3.56
647168,3.41
649216,3.4
651264,3.58
653312,3.57
655360,3.53
657408,3.35
659456,3.45
661504,3.35
663552,3.25
665600,3.33
667648,3.2
669696,3.2
671744,3.22
673792,3.04
675840,2.94
677888,2.98
679936,2.82
681984,2.8
684032,2.83
686080,2.71
688128,2.79
690176,2.71
692224,2.66
694272,2.76
696320,2.85
698368,2.83
700416,2.73
702464,2.8
704512,2.95
706560,3.01
708608,3.25
710656,3.18
712704,3.37
714752,3.41
716800,3.45
718848,3.4
720896,3.49
722944,3.67
724992,3.64
727040,3.61
729088,3.46
731136,3.34
733184,3.4
735232,3.34
737280,3.4
739328,3.31
741376,3.36
743424,3.37
745472,3.42
747520,3.64
749568,3.6
751616,3.63
753664,3.75
755712,3.77
757760,3.77
759808,3.67
761856,3.65
763904,3.67
765952,3.81
768000,3.7
770048,3.5
772096,3.6
774144,3.6
776192,3.58
778240,3.6
780288,3.72
782336,3.77
784384,3.8
786432,3.93
788480,3.9
790528,3.97
792576,4.01
794624,4.08
796672,4.12
798720,4.16
800768,4.11
802816,4.08
804864,4.08
806912,3.98
808960,3.94
811008,3.84
813056,3.69
815104,3.7
817152,3.53
819200,3.55
821248,3.52
823296,3.44
825344,3.4
827392,3.31
829440,3.22
831488,3.17
833536,3.39
835584,3.38
837632,3.5
839680,3.53
841728,3.57
843776,3.57
845824,3.65
847872,3.75
849920,3.72
851968,3.67
854016,3.69
856064,3.56
858112,3.52
860160,3.58
862208,3.62
864256,3.47
866304,3.5
868352,3.5
870400,3.43
872448,3.5
874496,3.54
876544,3.64
878592,3.71
880640,3.84
882688,3.84
884736,3.77
886784,3.81
888832,3.86
890880,3.79
892928,3.82
894976,3.83
897024,3.93
899072,3.93
901120,3.94
903168,3.87
905216,3.88
907264,3.83
909312,3.96
911360,3.9
913408,3.99
915456,3.98
917504,3.91
919552,4.12
921600,4.12
923648,4.09
925696,4.16
927744,4.27
929792,4.21
931840,4.13
933888,4.1
935936,4.22
937984,4.25
940032,4.29
942080,4.35
944128,4.24
946176,4.21
948224,4.17
950272,4.33
952320,4.36
954368,4.31
956416,4.32
958464,4.19
960512,3.98
962560,3.91
964608,3.85
966656,3.99
968704,3.84
970752,3.84
972800,3.97
974848,3.92
976896,3.91
978944,3.86
980992,4.0
